2017-02-10T11:27:49.9662500Z|Program_Name_Editing|NIST_MTC_CRADA_COVER_REV-A.NC
2017-02-10T11:27:56.0756250Z|Spindle_Speed|124.440020
2017-02-10T11:27:56.2006250Z|Spindle_Speed|248.880040
2017-02-10T11:27:56.3568750Z|Feed_Rate|225.533333333333
2017-02-10T11:27:56.4975000Z|Feed_Rate|67.6333333333333
2017-02-10T11:27:56.6850000Z|Feed_Rate|0
2017-02-10T11:27:56.8100000Z|Spindle_Speed|0.000000
2017-02-10T11:27:59.5131250Z|Current_Tool|0.000000
2017-02-10T11:28:00.0912500Z|Current_Tool|24.000000
2017-02-10T11:28:57.6068750Z|Feed_Rate|42.05
2017-02-10T11:28:57.7475000Z|Feed_Rate|54.8
2017-02-10T11:28:57.8881250Z|Feed_Rate|88.8666666666667
2017-02-10T11:28:58.0131250Z|Feed_Rate|91.45
2017-02-10T11:28:58.1537500Z|Feed_Rate|94.2333333333333
2017-02-10T11:28:58.3100000Z|Feed_Rate|112.433333333333
2017-02-10T11:28:58.4506250Z|Feed_Rate|90.9833333333333
2017-02-10T11:28:58.5912500Z|Feed_Rate|97.6666666666667
2017-02-10T11:28:58.7475000Z|Feed_Rate|96.1
2017-02-10T11:28:58.8881250Z|Feed_Rate|104.25
2017-02-10T11:28:59.0287500Z|Feed_Rate|98.2666666666667
2017-02-10T11:28:59.1693750Z|Feed_Rate|101.366666666667
2017-02-10T11:28:59.3100000Z|Feed_Rate|105.866666666667
2017-02-10T11:28:59.4506250Z|Feed_Rate|99.3166666666667
2017-02-10T11:28:59.5912500Z|Feed_Rate|106.3
2017-02-10T11:28:59.7475000Z|Feed_Rate|95.9166666666667
2017-02-10T11:28:59.9037500Z|Feed_Rate|100.95
2017-02-10T11:29:00.0287500Z|Feed_Rate|89.9333333333333
2017-02-10T11:29:00.1693750Z|Feed_Rate|90.8333333333333
2017-02-10T11:29:00.3100000Z|Feed_Rate|7.66666666666667
2017-02-10T11:29:00.4662500Z|Feed_Rate|0
2017-02-10T11:29:01.7318750Z|Feed_Rate|69.5333333333333
2017-02-10T11:29:01.8568750Z|Feed_Rate|67.7666666666667
2017-02-10T11:29:02.0131250Z|Feed_Rate|101.8
2017-02-10T11:29:02.1537500Z|Feed_Rate|77.2166666666667
2017-02-10T11:29:02.2943750Z|Feed_Rate|99.7333333333333
2017-02-10T11:29:02.4350000Z|Feed_Rate|93.4833333333333
2017-02-10T11:29:02.5756250Z|Feed_Rate|83.5
