2017-02-07T19:59:19.0312500Z|Program_Name_Editing|NIST_MTC_CRADA_BOX_REV-A_OP2.NC
2017-02-07T20:00:45.2812500Z|Feed_Rate|14.9
2017-02-07T20:00:45.6093750Z|Block_Number|72
2017-02-07T20:00:45.6406250Z|Feed_Rate|14.9833333333333
2017-02-07T20:00:45.6562500Z|Program_Runtime_Seconds|18
2017-02-07T20:00:45.6718750Z|Block_Number|78
2017-02-07T20:00:45.8281250Z|Block_Number|83
2017-02-07T20:00:45.8437500Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:46.0156250Z|Block_Number|89
2017-02-07T20:00:46.0156250Z|Feed_Rate|15
2017-02-07T20:00:46.2031250Z|Block_Number|95
2017-02-07T20:00:46.2031250Z|Feed_Rate|14.4833333333333
2017-02-07T20:00:46.3906250Z|Block_Number|100
2017-02-07T20:00:46.4062500Z|Feed_Rate|14.9833333333333
2017-02-07T20:00:46.5781250Z|Block_Number|106
2017-02-07T20:00:46.5937500Z|Feed_Rate|14.3
2017-02-07T20:00:46.6093750Z|Program_Runtime_Seconds|19
2017-02-07T20:00:46.7656250Z|Block_Number|109
2017-02-07T20:00:46.7656250Z|Feed_Rate|14.9666666666667
2017-02-07T20:00:46.9375000Z|Block_Number|114
2017-02-07T20:00:47.1250000Z|Block_Number|120
2017-02-07T20:00:47.1406250Z|Feed_Rate|15
2017-02-07T20:00:47.3281250Z|Block_Number|126
2017-02-07T20:00:47.3437500Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:47.5156250Z|Block_Number|131
2017-02-07T20:00:47.5312500Z|Feed_Rate|14.7333333333333
2017-02-07T20:00:47.5468750Z|Program_Runtime_Seconds|20
2017-02-07T20:00:47.7031250Z|Block_Number|137
2017-02-07T20:00:47.7187500Z|Feed_Rate|14.9833333333333
2017-02-07T20:00:47.8906250Z|Block_Number|142
2017-02-07T20:00:47.9062500Z|Feed_Rate|14.5166666666667
2017-02-07T20:00:48.0781250Z|Block_Number|148
2017-02-07T20:00:48.0937500Z|Feed_Rate|13.9833333333333
2017-02-07T20:00:48.2656250Z|Block_Number|151
2017-02-07T20:00:48.2656250Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:48.4531250Z|Block_Number|156
2017-02-07T20:00:48.4687500Z|Feed_Rate|13.6
2017-02-07T20:00:48.5000000Z|Program_Runtime_Seconds|21
2017-02-07T20:00:48.6406250Z|Block_Number|162
2017-02-07T20:00:48.8125000Z|Block_Number|168
2017-02-07T20:00:48.8281250Z|Feed_Rate|14.9
2017-02-07T20:00:48.9843750Z|Block_Number|173
2017-02-07T20:00:49.0000000Z|Feed_Rate|14.9833333333333
2017-02-07T20:00:49.1718750Z|Block_Number|179
2017-02-07T20:00:49.2031250Z|Feed_Rate|14.7
2017-02-07T20:00:49.3593750Z|Block_Number|184
2017-02-07T20:00:49.3906250Z|Feed_Rate|14.2333333333333
2017-02-07T20:00:49.5625000Z|Block_Number|187
2017-02-07T20:00:49.5781250Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:49.5937500Z|Program_Runtime_Seconds|22
2017-02-07T20:00:49.7343750Z|Block_Number|193
2017-02-07T20:00:49.7656250Z|Feed_Rate|13.7166666666667
2017-02-07T20:00:49.9218750Z|Block_Number|199
2017-02-07T20:00:49.9531250Z|Feed_Rate|14.9833333333333
2017-02-07T20:00:50.1093750Z|Block_Number|204
2017-02-07T20:00:50.2812500Z|Block_Number|210
2017-02-07T20:00:50.2968750Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:50.4687500Z|Block_Number|213
2017-02-07T20:00:50.4843750Z|Feed_Rate|14.8333333333333
2017-02-07T20:00:50.5000000Z|Program_Runtime_Seconds|23
2017-02-07T20:00:50.7031250Z|Block_Number|218
2017-02-07T20:00:50.8281250Z|Feed_Rate|14.9833333333333
2017-02-07T20:00:50.8437500Z|Block_Number|224
2017-02-07T20:00:50.8593750Z|Feed_Rate|15
2017-02-07T20:00:51.0312500Z|Block_Number|229
2017-02-07T20:00:51.0468750Z|Feed_Rate|12.8
2017-02-07T20:00:51.2187500Z|Block_Number|235
2017-02-07T20:00:51.2343750Z|Feed_Rate|15
2017-02-07T20:00:51.4062500Z|Block_Number|241
2017-02-07T20:00:51.4218750Z|Feed_Rate|14.9833333333333
2017-02-07T20:00:51.5937500Z|Block_Number|246
2017-02-07T20:00:51.6093750Z|Feed_Rate|13.7833333333333
2017-02-07T20:00:51.6250000Z|Program_Runtime_Seconds|24
2017-02-07T20:00:51.7812500Z|Block_Number|252
2017-02-07T20:00:51.7968750Z|Feed_Rate|15
2017-02-07T20:00:51.9531250Z|Block_Number|255
2017-02-07T20:00:51.9687500Z|Feed_Rate|14.7666666666667
2017-02-07T20:00:52.1250000Z|Block_Number|260
2017-02-07T20:00:52.3125000Z|Block_Number|266
2017-02-07T20:00:52.3281250Z|Feed_Rate|13.3666666666667
2017-02-07T20:00:52.5000000Z|Block_Number|272
2017-02-07T20:00:52.5156250Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:52.5312500Z|Program_Runtime_Seconds|25
2017-02-07T20:00:52.6718750Z|Block_Number|277
2017-02-07T20:00:52.6875000Z|Feed_Rate|13.6833333333333
2017-02-07T20:00:52.8593750Z|Block_Number|280
2017-02-07T20:00:52.8750000Z|Feed_Rate|14.9833333333333
2017-02-07T20:00:53.0468750Z|Block_Number|285
2017-02-07T20:00:53.2343750Z|Block_Number|291
2017-02-07T20:00:53.2500000Z|Feed_Rate|13.2333333333333
2017-02-07T20:00:53.4218750Z|Block_Number|297
2017-02-07T20:00:53.4375000Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:53.6093750Z|Block_Number|302
2017-02-07T20:00:53.6093750Z|Feed_Rate|13.8333333333333
2017-02-07T20:00:53.6406250Z|Program_Runtime_Seconds|26
2017-02-07T20:00:53.7968750Z|Block_Number|308
2017-02-07T20:00:53.8125000Z|Feed_Rate|15
2017-02-07T20:00:53.9687500Z|Block_Number|309
2017-02-07T20:00:53.9843750Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:54.2968750Z|Feed_Rate|15.0333333333333
2017-02-07T20:00:54.4843750Z|Block_Number|310
2017-02-07T20:00:54.5000000Z|Feed_Rate|15.05
2017-02-07T20:00:54.5156250Z|Program_Runtime_Seconds|27
2017-02-07T20:00:54.6406250Z|Feed_Rate|15.0333333333333
2017-02-07T20:00:54.8125000Z|Block_Number|311
2017-02-07T20:00:54.8281250Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:55.1250000Z|Feed_Rate|7.68333333333333
2017-02-07T20:00:55.2968750Z|Block_Number|312
2017-02-07T20:00:55.3125000Z|Feed_Rate|61.9166666666667
2017-02-07T20:00:55.5000000Z|Block_Number|314
2017-02-07T20:00:55.5000000Z|Feed_Rate|20.4833333333333
2017-02-07T20:00:55.5312500Z|Program_Runtime_Seconds|28
2017-02-07T20:00:55.6406250Z|Feed_Rate|41.7166666666667
2017-02-07T20:00:55.8593750Z|Block_Number|315
2017-02-07T20:00:55.8750000Z|Feed_Rate|20.4333333333333
2017-02-07T20:00:56.0000000Z|Block_Number|319
2017-02-07T20:00:56.0156250Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:56.1875000Z|Block_Number|324
2017-02-07T20:00:56.2187500Z|Feed_Rate|15
2017-02-07T20:00:56.3906250Z|Block_Number|329
2017-02-07T20:00:56.3906250Z|Feed_Rate|14.4833333333333
2017-02-07T20:00:56.5625000Z|Block_Number|332
2017-02-07T20:00:56.5781250Z|Feed_Rate|15
2017-02-07T20:00:56.5937500Z|Program_Runtime_Seconds|29
2017-02-07T20:00:56.7500000Z|Block_Number|337
2017-02-07T20:00:56.7500000Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:56.9375000Z|Block_Number|342
2017-02-07T20:00:56.9375000Z|Feed_Rate|14.9833333333333
2017-02-07T20:00:57.1250000Z|Block_Number|347
2017-02-07T20:00:57.1406250Z|Feed_Rate|15
2017-02-07T20:00:57.3125000Z|Block_Number|352
2017-02-07T20:00:57.3125000Z|Feed_Rate|14.8333333333333
2017-02-07T20:00:57.4843750Z|Block_Number|358
2017-02-07T20:00:57.5000000Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:57.5156250Z|Program_Runtime_Seconds|30
2017-02-07T20:00:57.6562500Z|Block_Number|360
2017-02-07T20:00:57.6718750Z|Feed_Rate|14.65
2017-02-07T20:00:57.8437500Z|Block_Number|365
2017-02-07T20:00:57.8750000Z|Feed_Rate|14.6666666666667
2017-02-07T20:00:58.0312500Z|Block_Number|370
2017-02-07T20:00:58.0468750Z|Feed_Rate|12.4333333333333
2017-02-07T20:00:58.2187500Z|Block_Number|376
2017-02-07T20:00:58.2343750Z|Feed_Rate|15
2017-02-07T20:00:58.4062500Z|Block_Number|381
2017-02-07T20:00:58.4531250Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:58.4531250Z|Program_Runtime_Seconds|31
2017-02-07T20:00:58.5937500Z|Block_Number|386
2017-02-07T20:00:58.6250000Z|Feed_Rate|14.9833333333333
2017-02-07T20:00:58.7812500Z|Block_Number|391
2017-02-07T20:00:58.8125000Z|Feed_Rate|14.9
2017-02-07T20:00:58.9687500Z|Block_Number|396
2017-02-07T20:00:59.0000000Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:59.1562500Z|Block_Number|399
2017-02-07T20:00:59.1875000Z|Feed_Rate|14.8
2017-02-07T20:00:59.3437500Z|Block_Number|404
2017-02-07T20:00:59.3750000Z|Feed_Rate|15.0166666666667
2017-02-07T20:00:59.5312500Z|Block_Number|409
2017-02-07T20:00:59.5625000Z|Program_Runtime_Seconds|32
2017-02-07T20:00:59.7187500Z|Block_Number|415
2017-02-07T20:00:59.7343750Z|Feed_Rate|14.9166666666667
2017-02-07T20:00:59.9062500Z|Block_Number|420
2017-02-07T20:00:59.9375000Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:00.0937500Z|Block_Number|425
2017-02-07T20:01:00.1250000Z|Feed_Rate|14.45
2017-02-07T20:01:00.2812500Z|Block_Number|430
2017-02-07T20:01:00.3125000Z|Feed_Rate|15
2017-02-07T20:01:00.4687500Z|Block_Number|435
2017-02-07T20:01:00.5000000Z|Feed_Rate|14.9
2017-02-07T20:01:00.5156250Z|Program_Runtime_Seconds|33
2017-02-07T20:01:00.6562500Z|Block_Number|438
2017-02-07T20:01:00.6875000Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:00.9062500Z|Block_Number|443
2017-02-07T20:01:01.0156250Z|Feed_Rate|13.5333333333333
2017-02-07T20:01:01.0625000Z|Block_Number|448
2017-02-07T20:01:01.0781250Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:01.2187500Z|Block_Number|453
2017-02-07T20:01:01.4062500Z|Block_Number|459
2017-02-07T20:01:01.4375000Z|Feed_Rate|15
2017-02-07T20:01:01.5937500Z|Block_Number|464
2017-02-07T20:01:01.6250000Z|Feed_Rate|14.6
2017-02-07T20:01:01.6406250Z|Program_Runtime_Seconds|34
2017-02-07T20:01:01.7812500Z|Block_Number|469
2017-02-07T20:01:01.7968750Z|Feed_Rate|13.95
2017-02-07T20:01:01.9687500Z|Block_Number|472
2017-02-07T20:01:01.9843750Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:02.1562500Z|Block_Number|477
2017-02-07T20:01:02.3437500Z|Block_Number|482
2017-02-07T20:01:02.5468750Z|Block_Number|487
2017-02-07T20:01:02.5625000Z|Feed_Rate|14.7833333333333
2017-02-07T20:01:02.5781250Z|Program_Runtime_Seconds|35
2017-02-07T20:01:02.7187500Z|Block_Number|492
2017-02-07T20:01:02.7343750Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:02.9062500Z|Block_Number|498
2017-02-07T20:01:02.9218750Z|Feed_Rate|14.7333333333333
2017-02-07T20:01:03.0781250Z|Block_Number|500
2017-02-07T20:01:03.0937500Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:03.2656250Z|Block_Number|505
2017-02-07T20:01:03.2812500Z|Feed_Rate|13.8333333333333
2017-02-07T20:01:03.4531250Z|Block_Number|511
2017-02-07T20:01:03.4687500Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:03.5000000Z|Program_Runtime_Seconds|36
2017-02-07T20:01:03.6406250Z|Block_Number|516
2017-02-07T20:01:03.8125000Z|Block_Number|521
2017-02-07T20:01:03.9843750Z|Block_Number|526
2017-02-07T20:01:04.0000000Z|Feed_Rate|14.8
2017-02-07T20:01:04.1875000Z|Block_Number|529
2017-02-07T20:01:04.2031250Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:04.3593750Z|Block_Number|534
2017-02-07T20:01:04.3906250Z|Feed_Rate|14.85
2017-02-07T20:01:04.5468750Z|Block_Number|539
2017-02-07T20:01:04.5781250Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:04.5781250Z|Program_Runtime_Seconds|37
2017-02-07T20:01:04.7343750Z|Block_Number|544
2017-02-07T20:01:04.7500000Z|Feed_Rate|15
2017-02-07T20:01:04.9218750Z|Block_Number|550
2017-02-07T20:01:04.9375000Z|Feed_Rate|14.8166666666667
2017-02-07T20:01:05.1093750Z|Block_Number|555
2017-02-07T20:01:05.1406250Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:05.2968750Z|Block_Number|560
2017-02-07T20:01:05.3125000Z|Feed_Rate|14.5333333333333
2017-02-07T20:01:05.4843750Z|Block_Number|563
2017-02-07T20:01:05.5000000Z|Feed_Rate|14.7
2017-02-07T20:01:05.5156250Z|Program_Runtime_Seconds|38
2017-02-07T20:01:05.6718750Z|Block_Number|568
2017-02-07T20:01:05.6718750Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:05.8437500Z|Block_Number|573
2017-02-07T20:01:05.8593750Z|Feed_Rate|15
2017-02-07T20:01:06.0312500Z|Block_Number|578
2017-02-07T20:01:06.1875000Z|Feed_Rate|12.3833333333333
2017-02-07T20:01:06.2187500Z|Block_Number|584
2017-02-07T20:01:06.2343750Z|Feed_Rate|15
2017-02-07T20:01:06.3750000Z|Block_Number|586
2017-02-07T20:01:06.3906250Z|Feed_Rate|14.8
2017-02-07T20:01:06.5468750Z|Block_Number|589
2017-02-07T20:01:06.5625000Z|Feed_Rate|15.0333333333333
2017-02-07T20:01:06.5937500Z|Program_Runtime_Seconds|39
2017-02-07T20:01:06.7187500Z|Block_Number|590
2017-02-07T20:01:06.7343750Z|Feed_Rate|15
2017-02-07T20:01:07.0312500Z|Block_Number|591
2017-02-07T20:01:07.0625000Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:07.3750000Z|Block_Number|592
2017-02-07T20:01:07.5312500Z|Program_Runtime_Seconds|40
2017-02-07T20:01:07.8437500Z|Feed_Rate|11.8833333333333
2017-02-07T20:01:08.0156250Z|Block_Number|593
2017-02-07T20:01:08.0468750Z|Feed_Rate|177.916666666667
2017-02-07T20:01:08.2031250Z|Block_Number|594
2017-02-07T20:01:08.2187500Z|Feed_Rate|84.45
2017-02-07T20:01:08.3906250Z|Block_Number|595
2017-02-07T20:01:08.4062500Z|Feed_Rate|107.6
2017-02-07T20:01:08.4375000Z|Program_Runtime_Seconds|41
2017-02-07T20:01:08.5781250Z|Feed_Rate|116.65
2017-02-07T20:01:08.7500000Z|Block_Number|596
2017-02-07T20:01:08.7656250Z|Feed_Rate|64.8666666666667
2017-02-07T20:01:08.9375000Z|Block_Number|597
2017-02-07T20:01:08.9531250Z|Feed_Rate|10.6666666666667
2017-02-07T20:01:09.0937500Z|Block_Number|601
2017-02-07T20:01:09.1250000Z|Feed_Rate|10.0166666666667
2017-02-07T20:01:09.2812500Z|Block_Number|604
2017-02-07T20:01:09.3125000Z|Feed_Rate|14.4
2017-02-07T20:01:09.4843750Z|Block_Number|610
2017-02-07T20:01:09.5000000Z|Feed_Rate|15
2017-02-07T20:01:09.5156250Z|Program_Runtime_Seconds|42
2017-02-07T20:01:09.6562500Z|Block_Number|615
2017-02-07T20:01:09.6718750Z|Feed_Rate|14.8333333333333
2017-02-07T20:01:09.8437500Z|Block_Number|621
2017-02-07T20:01:09.8593750Z|Feed_Rate|14.9833333333333
2017-02-07T20:01:10.0312500Z|Block_Number|626
2017-02-07T20:01:10.0468750Z|Feed_Rate|15
2017-02-07T20:01:10.2187500Z|Block_Number|632
2017-02-07T20:01:10.2500000Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:10.4218750Z|Block_Number|638
2017-02-07T20:01:10.4531250Z|Feed_Rate|14.9666666666667
2017-02-07T20:01:10.4531250Z|Program_Runtime_Seconds|43
2017-02-07T20:01:10.5937500Z|Block_Number|643
2017-02-07T20:01:10.6250000Z|Feed_Rate|14.45
2017-02-07T20:01:10.7812500Z|Block_Number|646
2017-02-07T20:01:10.9687500Z|Block_Number|652
2017-02-07T20:01:10.9687500Z|Feed_Rate|14.6833333333333
2017-02-07T20:01:11.1406250Z|Block_Number|657
2017-02-07T20:01:11.1562500Z|Feed_Rate|14.9833333333333
2017-02-07T20:01:11.4531250Z|Block_Number|663
2017-02-07T20:01:11.4843750Z|Feed_Rate|15
2017-02-07T20:01:11.5000000Z|Block_Number|666
2017-02-07T20:01:11.5312500Z|Program_Runtime_Seconds|44
2017-02-07T20:01:11.6718750Z|Block_Number|671
2017-02-07T20:01:11.8593750Z|Block_Number|677
2017-02-07T20:01:11.8593750Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:12.0156250Z|Block_Number|683
2017-02-07T20:01:12.0312500Z|Feed_Rate|14.9833333333333
2017-02-07T20:01:12.2187500Z|Block_Number|688
2017-02-07T20:01:12.2343750Z|Feed_Rate|14.5666666666667
2017-02-07T20:01:12.4062500Z|Block_Number|691
2017-02-07T20:01:12.4218750Z|Feed_Rate|14.7166666666667
2017-02-07T20:01:12.4375000Z|Program_Runtime_Seconds|45
2017-02-07T20:01:12.5937500Z|Block_Number|697
2017-02-07T20:01:12.5937500Z|Feed_Rate|14.85
2017-02-07T20:01:12.7812500Z|Block_Number|702
2017-02-07T20:01:12.7968750Z|Feed_Rate|14.9833333333333
2017-02-07T20:01:12.9687500Z|Block_Number|708
2017-02-07T20:01:12.9843750Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:13.1562500Z|Block_Number|714
2017-02-07T20:01:13.3125000Z|Block_Number|719
2017-02-07T20:01:13.3281250Z|Feed_Rate|14.9666666666667
2017-02-07T20:01:13.5156250Z|Block_Number|725
2017-02-07T20:01:13.5312500Z|Feed_Rate|14.7333333333333
2017-02-07T20:01:13.5468750Z|Program_Runtime_Seconds|46
2017-02-07T20:01:13.6875000Z|Block_Number|728
2017-02-07T20:01:13.7187500Z|Feed_Rate|14.9833333333333
2017-02-07T20:01:13.8750000Z|Block_Number|733
2017-02-07T20:01:13.9062500Z|Feed_Rate|14.3166666666667
2017-02-07T20:01:14.0625000Z|Block_Number|739
2017-02-07T20:01:14.2500000Z|Block_Number|744
2017-02-07T20:01:14.2656250Z|Feed_Rate|15
2017-02-07T20:01:14.4531250Z|Block_Number|750
2017-02-07T20:01:14.6250000Z|Block_Number|756
2017-02-07T20:01:14.6562500Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:14.6562500Z|Program_Runtime_Seconds|47
2017-02-07T20:01:14.8125000Z|Block_Number|761
2017-02-07T20:01:14.8281250Z|Feed_Rate|14.8833333333333
2017-02-07T20:01:15.0156250Z|Block_Number|767
2017-02-07T20:01:15.0312500Z|Feed_Rate|14.9833333333333
2017-02-07T20:01:15.1875000Z|Block_Number|770
2017-02-07T20:01:15.2187500Z|Feed_Rate|14.5666666666667
2017-02-07T20:01:15.3750000Z|Block_Number|775
2017-02-07T20:01:15.4062500Z|Feed_Rate|15
2017-02-07T20:01:15.4218750Z|Program_Runtime_Seconds|48
2017-02-07T20:01:15.5625000Z|Block_Number|781
2017-02-07T20:01:15.5781250Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:15.7500000Z|Block_Number|786
2017-02-07T20:01:15.7656250Z|Feed_Rate|14.95
2017-02-07T20:01:15.9375000Z|Block_Number|792
2017-02-07T20:01:15.9531250Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:16.1250000Z|Block_Number|798
2017-02-07T20:01:16.1406250Z|Feed_Rate|14.9333333333333
2017-02-07T20:01:16.3125000Z|Block_Number|803
2017-02-07T20:01:16.5000000Z|Feed_Rate|15
2017-02-07T20:01:16.5312500Z|Block_Number|809
2017-02-07T20:01:16.5468750Z|Feed_Rate|14.75
2017-02-07T20:01:16.5625000Z|Program_Runtime_Seconds|49
2017-02-07T20:01:16.7031250Z|Block_Number|812
2017-02-07T20:01:16.7187500Z|Feed_Rate|14.2833333333333
2017-02-07T20:01:16.8750000Z|Block_Number|817
2017-02-07T20:01:16.9062500Z|Feed_Rate|14.3
2017-02-07T20:01:17.0625000Z|Block_Number|823
2017-02-07T20:01:17.0781250Z|Feed_Rate|12.65
2017-02-07T20:01:17.2500000Z|Block_Number|829
2017-02-07T20:01:17.2500000Z|Feed_Rate|15
2017-02-07T20:01:17.4375000Z|Block_Number|834
2017-02-07T20:01:17.4687500Z|Program_Runtime_Seconds|50
2017-02-07T20:01:17.6093750Z|Block_Number|840
2017-02-07T20:01:17.6250000Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:17.7968750Z|Block_Number|843
2017-02-07T20:01:17.7968750Z|Feed_Rate|14.8666666666667
2017-02-07T20:01:17.9531250Z|Block_Number|848
2017-02-07T20:01:17.9843750Z|Feed_Rate|14.9833333333333
2017-02-07T20:01:18.1406250Z|Block_Number|854
2017-02-07T20:01:18.1562500Z|Feed_Rate|15
2017-02-07T20:01:18.3281250Z|Block_Number|859
2017-02-07T20:01:18.3437500Z|Feed_Rate|14.05
2017-02-07T20:01:18.5000000Z|Block_Number|862
2017-02-07T20:01:18.5156250Z|Feed_Rate|15.0166666666667
2017-02-07T20:01:18.5468750Z|Program_Runtime_Seconds|51
2017-02-07T20:01:18.6718750Z|Block_Number|868
2017-02-07T20:01:18.7031250Z|Feed_Rate|13.6333333333333
2017-02-07T20:01:18.8437500Z|Block_Number|874
2017-02-07T20:01:18.8750000Z|Feed_Rate|14.9833333333333
2017-02-07T20:01:19.0312500Z|Block_Number|879
