2017-02-13T16:08:19.6560251Z|Program_Name_Editing|TEST.NC
2017-02-13T16:08:26.5310251Z|Block_Number|0
2017-02-13T16:08:28.8747751Z|Rapid_Override|56.000000
2017-02-13T16:08:29.4216501Z|Program_Status|ACTIVE
2017-02-13T16:08:29.4372751Z|Program_Runtime_Seconds|4200
2017-02-13T16:08:29.4372751Z|Program_Runtime_Seconds|3600
2017-02-13T16:08:29.4372751Z|Program_Runtime_Seconds|0
2017-02-13T16:08:29.5622751Z|Block_Number|6
2017-02-13T16:08:29.5622751Z|Program_Name_Running|TEST.NC
2017-02-13T16:08:29.5779001Z|Spindle_Speed|248.880040
2017-02-13T16:08:29.8435251Z|Feed_Override|94.000000
2017-02-13T16:08:29.9841501Z|Feed_Override|75.000000
2017-02-13T16:08:30.1091501Z|Feed_Override|0.000000
2017-02-13T16:08:30.2341501Z|Spindle_Speed|0.000000
2017-02-13T16:08:30.4060251Z|Program_Runtime_Seconds|1
2017-02-13T16:08:30.7029001Z|Feed_Rate|171.216666666667
2017-02-13T16:08:30.8747751Z|Feed_Rate|331.583333333333
2017-02-13T16:08:31.0466501Z|Feed_Rate|332.366666666667
2017-02-13T16:08:31.3747751Z|Program_Runtime_Seconds|2
2017-02-13T16:08:32.3279001Z|Feed_Rate|318
2017-02-13T16:08:32.3435251Z|Program_Runtime_Seconds|3
2017-02-13T16:08:32.4841501Z|Feed_Rate|104.066666666667
2017-02-13T16:08:32.7185251Z|Feed_Rate|0
2017-02-13T16:08:32.7341501Z|Rapid_Override|100.000000
2017-02-13T16:08:32.9997751Z|Feed_Rate|224.8
2017-02-13T16:08:33.1716501Z|Feed_Rate|4.45
2017-02-13T16:08:33.3279001Z|Feed_Rate|0
2017-02-13T16:08:33.3279001Z|Program_Runtime_Seconds|4
2017-02-13T16:08:34.3904001Z|Program_Runtime_Seconds|5
2017-02-13T16:08:35.3747751Z|Program_Runtime_Seconds|6
2017-02-13T16:08:35.6716501Z|Current_Tool|0.000000
2017-02-13T16:08:36.4529001Z|Program_Runtime_Seconds|7
2017-02-13T16:08:36.4529001Z|Current_Tool|10.000000
2017-02-13T16:08:36.9529001Z|Rapid_Override|70.000000
2017-02-13T16:08:37.0935251Z|Rapid_Override|30.000000
2017-02-13T16:08:37.2341501Z|Rapid_Override|9.000000
2017-02-13T16:08:37.4372751Z|Block_Number|7
2017-02-13T16:08:37.4372751Z|Rapid_Override|0.000000
2017-02-13T16:08:37.4372751Z|Program_Runtime_Seconds|8
2017-02-13T16:08:37.6872751Z|Spindle_Speed|622.200100
2017-02-13T16:08:37.8279001Z|Spindle_Speed|1244.400199
2017-02-13T16:08:37.9685251Z|Rapid_Override|5.000000
2017-02-13T16:08:37.9685251Z|Spindle_Speed|2488.800398
2017-02-13T16:08:38.1091501Z|Rapid_Override|11.000000
2017-02-13T16:08:38.1091501Z|Spindle_Speed|2737.680438
2017-02-13T16:08:38.2810251Z|Feed_Rate|212.583333333333
2017-02-13T16:08:38.2966501Z|Rapid_Override|41.000000
2017-02-13T16:08:38.2966501Z|Spindle_Speed|4106.520657
2017-02-13T16:08:38.4372751Z|Feed_Rate|297.966666666667
2017-02-13T16:08:38.4372751Z|Rapid_Override|45.000000
2017-02-13T16:08:38.4529001Z|Program_Runtime_Seconds|9
2017-02-13T16:08:38.4529001Z|Spindle_Speed|4500.000000
2017-02-13T16:08:38.6091501Z|Feed_Rate|270.45
2017-02-13T16:08:38.6091501Z|Rapid_Override|40.000000
2017-02-13T16:08:38.7966501Z|Feed_Rate|223.266666666667
2017-02-13T16:08:38.7966501Z|Rapid_Override|32.000000
2017-02-13T16:08:38.9372751Z|Feed_Rate|225.3
2017-02-13T16:08:38.9529001Z|Rapid_Override|34.000000
2017-02-13T16:08:39.1247751Z|Feed_Rate|233.216666666667
2017-02-13T16:08:39.2810251Z|Feed_Rate|230.116666666667
2017-02-13T16:08:39.4529001Z|Rapid_Override|31.000000
2017-02-13T16:08:39.4685251Z|Program_Runtime_Seconds|10
2017-02-13T16:08:39.6091501Z|Feed_Rate|216.166666666667
2017-02-13T16:08:39.6247751Z|Rapid_Override|28.000000
2017-02-13T16:08:39.7966501Z|Feed_Rate|174.333333333333
2017-02-13T16:08:39.8122751Z|Rapid_Override|25.000000
2017-02-13T16:08:39.9372751Z|Feed_Rate|153.416666666667
2017-02-13T16:08:39.9529001Z|Rapid_Override|21.000000
2017-02-13T16:08:40.1247751Z|Feed_Rate|139.466666666667
2017-02-13T16:08:40.1404001Z|Rapid_Override|20.000000
2017-02-13T16:08:40.2966501Z|Feed_Rate|68.55
2017-02-13T16:08:40.3122751Z|Rapid_Override|12.000000
2017-02-13T16:08:40.4997751Z|Block_Number|8
2017-02-13T16:08:40.5154001Z|Feed_Rate|0
2017-02-13T16:08:40.5154001Z|Rapid_Override|0.000000
2017-02-13T16:08:40.5154001Z|Program_Runtime_Seconds|11
2017-02-13T16:08:41.3904001Z|Program_Runtime_Seconds|12
2017-02-13T16:08:42.3904001Z|Program_Runtime_Seconds|13
2017-02-13T16:08:43.3904001Z|Program_Runtime_Seconds|14
2017-02-13T16:08:44.2654001Z|Program_Runtime_Seconds|15
2017-02-13T16:08:45.3904001Z|Program_Runtime_Seconds|16
2017-02-13T16:08:46.0310251Z|Rapid_Override|3.000000
2017-02-13T16:08:46.1872751Z|Feed_Rate|28.65
2017-02-13T16:08:46.1872751Z|Rapid_Override|10.000000
2017-02-13T16:08:46.3435251Z|Feed_Rate|51.15
2017-02-13T16:08:46.3591501Z|Rapid_Override|17.000000
2017-02-13T16:08:46.5154001Z|Feed_Rate|91.1
2017-02-13T16:08:46.5154001Z|Rapid_Override|20.000000
2017-02-13T16:08:46.5154001Z|Program_Runtime_Seconds|17
2017-02-13T16:08:46.6716501Z|Feed_Rate|109.616666666667
2017-02-13T16:08:46.6716501Z|Rapid_Override|24.000000
2017-02-13T16:08:46.8122751Z|Feed_Rate|124.633333333333
2017-02-13T16:08:46.8279001Z|Rapid_Override|25.000000
2017-02-13T16:08:46.9841501Z|Feed_Rate|129.8
2017-02-13T16:08:46.9841501Z|Rapid_Override|26.000000
2017-02-13T16:08:47.1247751Z|Feed_Rate|129.866666666667
2017-02-13T16:08:47.2810251Z|Feed_Rate|130
2017-02-13T16:08:47.4372751Z|Program_Runtime_Seconds|18
2017-02-13T16:08:47.7497751Z|Feed_Rate|129.066666666667
2017-02-13T16:08:47.7654001Z|Rapid_Override|24.000000
2017-02-13T16:08:47.9060251Z|Feed_Rate|119.033333333333
2017-02-13T16:08:47.9216501Z|Rapid_Override|23.000000
2017-02-13T16:08:48.0622751Z|Feed_Rate|108.766666666667
2017-02-13T16:08:48.0622751Z|Rapid_Override|16.000000
2017-02-13T16:08:48.2029001Z|Feed_Rate|52.6666666666667
2017-02-13T16:08:48.2029001Z|Rapid_Override|9.000000
2017-02-13T16:08:48.3747751Z|Feed_Rate|2.93333333333333
2017-02-13T16:08:48.3747751Z|Rapid_Override|0.000000
2017-02-13T16:08:48.3904001Z|Program_Runtime_Seconds|19
2017-02-13T16:08:48.5154001Z|Feed_Rate|0
2017-02-13T16:08:49.2810251Z|Program_Runtime_Seconds|20
2017-02-13T16:08:49.4216501Z|Rapid_Override|1.000000
2017-02-13T16:08:49.5779001Z|Feed_Rate|53.35
2017-02-13T16:08:49.5779001Z|Rapid_Override|17.000000
2017-02-13T16:08:49.7497751Z|Feed_Rate|83.55
2017-02-13T16:08:49.7497751Z|Rapid_Override|19.000000
2017-02-13T16:08:49.8904001Z|Feed_Rate|100
2017-02-13T16:08:49.8904001Z|Rapid_Override|20.000000
2017-02-13T16:08:50.1872751Z|Feed_Rate|53.4166666666667
2017-02-13T16:08:50.1872751Z|Rapid_Override|6.000000
2017-02-13T16:08:50.3591501Z|Feed_Rate|42.9
2017-02-13T16:08:50.3591501Z|Rapid_Override|11.000000
2017-02-13T16:08:50.5154001Z|Block_Number|9
2017-02-13T16:08:50.5154001Z|Feed_Rate|42.5333333333333
2017-02-13T16:08:50.5310251Z|Rapid_Override|13.000000
2017-02-13T16:08:50.5310251Z|Program_Runtime_Seconds|21
2017-02-13T16:08:50.5466501Z|Spindle_Speed|4455.000000
2017-02-13T16:08:50.6716501Z|Feed_Rate|62.1833333333333
2017-02-13T16:08:50.6872751Z|Rapid_Override|11.000000
2017-02-13T16:08:50.6872751Z|Spindle_Speed|4500.000000
2017-02-13T16:08:50.8279001Z|Feed_Rate|50.3666666666667
2017-02-13T16:08:50.8279001Z|Rapid_Override|7.000000
2017-02-13T16:08:50.9997751Z|Block_Number|10
2017-02-13T16:08:51.0154001Z|Feed_Rate|0
2017-02-13T16:08:51.0154001Z|Rapid_Override|4.000000
2017-02-13T16:08:51.2810251Z|Program_Runtime_Seconds|22
2017-02-13T16:08:51.3904001Z|Rapid_Override|6.000000
2017-02-13T16:08:51.5310251Z|Rapid_Override|10.000000
2017-02-13T16:08:51.6560251Z|Rapid_Override|12.000000
2017-02-13T16:08:51.7966501Z|Rapid_Override|13.000000
2017-02-13T16:08:52.2966501Z|Feed_Override|2.000000
2017-02-13T16:08:52.4529001Z|Feed_Override|6.000000
2017-02-13T16:08:52.4529001Z|Program_Runtime_Seconds|23
2017-02-13T16:08:52.5935251Z|Feed_Rate|9.71666666666667
2017-02-13T16:08:52.6091501Z|Feed_Override|18.000000
2017-02-13T16:08:52.7497751Z|Block_Number|11
2017-02-13T16:08:52.7654001Z|Feed_Rate|6.03333333333333
2017-02-13T16:08:52.7810251Z|Feed_Override|20.000000
2017-02-13T16:08:52.9216501Z|Feed_Rate|6.45
2017-02-13T16:08:52.9372751Z|Feed_Override|21.000000
2017-02-13T16:08:53.1247751Z|Block_Number|13
2017-02-13T16:08:53.1247751Z|Feed_Rate|6.75
2017-02-13T16:08:53.1247751Z|Feed_Override|22.000000
2017-02-13T16:08:53.2966501Z|Feed_Rate|6.98333333333333
2017-02-13T16:08:53.4372751Z|Feed_Rate|7.03333333333333
2017-02-13T16:08:53.4372751Z|Feed_Override|23.000000
2017-02-13T16:08:53.4529001Z|Program_Runtime_Seconds|24
2017-02-13T16:08:53.5935251Z|Feed_Rate|7.61666666666667
2017-02-13T16:08:53.6091501Z|Feed_Override|24.000000
2017-02-13T16:08:53.7654001Z|Feed_Rate|7.66666666666667
2017-02-13T16:08:53.7654001Z|Feed_Override|27.000000
2017-02-13T16:08:53.9216501Z|Feed_Rate|8.15
2017-02-13T16:08:54.1091501Z|Feed_Rate|9.05
2017-02-13T16:08:54.1091501Z|Feed_Override|31.000000
2017-02-13T16:08:54.2497751Z|Feed_Rate|9.98333333333333
2017-02-13T16:08:54.2654001Z|Feed_Override|35.000000
2017-02-13T16:08:54.4372751Z|Feed_Rate|11.85
2017-02-13T16:08:54.4372751Z|Feed_Override|38.000000
2017-02-13T16:08:54.4529001Z|Program_Runtime_Seconds|25
2017-02-13T16:08:54.6091501Z|Feed_Rate|13.1666666666667
2017-02-13T16:08:54.6247751Z|Feed_Override|43.000000
2017-02-13T16:08:54.7654001Z|Feed_Rate|13.65
2017-02-13T16:08:55.3904001Z|Program_Runtime_Seconds|26
2017-02-13T16:08:55.7029001Z|Feed_Rate|11.8333333333333
2017-02-13T16:08:55.7185251Z|Feed_Override|35.000000
2017-02-13T16:08:55.8904001Z|Feed_Rate|10.4833333333333
2017-02-13T16:08:55.8904001Z|Feed_Override|32.000000
2017-02-13T16:08:56.0310251Z|Feed_Rate|10
2017-02-13T16:08:56.0622751Z|Feed_Override|31.000000
2017-02-13T16:08:56.2185251Z|Feed_Rate|9.75
2017-02-13T16:08:56.2185251Z|Feed_Override|30.000000
2017-02-13T16:08:56.3747751Z|Feed_Rate|9.51666666666667
2017-02-13T16:08:56.3747751Z|Program_Runtime_Seconds|27
2017-02-13T16:08:56.5310251Z|Feed_Rate|9.53333333333333
2017-02-13T16:08:56.6872751Z|Feed_Rate|9.51666666666667
2017-02-13T16:08:56.8279001Z|Feed_Rate|9.53333333333333
2017-02-13T16:08:56.9997751Z|Feed_Rate|9.51666666666667
2017-02-13T16:08:57.3279001Z|Program_Runtime_Seconds|28
2017-02-13T16:08:57.4841501Z|Feed_Rate|9.53333333333333
2017-02-13T16:08:57.6247751Z|Feed_Rate|9.51666666666667
2017-02-13T16:08:57.7966501Z|Feed_Rate|9.53333333333333
2017-02-13T16:08:58.4216501Z|Program_Runtime_Seconds|29
2017-02-13T16:08:58.7497751Z|Block_Number|15
2017-02-13T16:08:59.2341501Z|Feed_Rate|9.66666666666667
2017-02-13T16:08:59.2497751Z|Feed_Override|32.000000
2017-02-13T16:08:59.4372751Z|Block_Number|17
2017-02-13T16:08:59.4372751Z|Feed_Rate|9.9
2017-02-13T16:08:59.4372751Z|Feed_Override|36.000000
2017-02-13T16:08:59.4529001Z|Program_Runtime_Seconds|30
2017-02-13T16:08:59.6091501Z|Feed_Rate|12.3333333333333
2017-02-13T16:08:59.6091501Z|Feed_Override|43.000000
2017-02-13T16:08:59.7654001Z|Feed_Rate|13.85
2017-02-13T16:08:59.7654001Z|Feed_Override|59.000000
2017-02-13T16:08:59.9216501Z|Feed_Rate|21.15
2017-02-13T16:08:59.9216501Z|Feed_Override|71.000000
2017-02-13T16:09:00.1091501Z|Feed_Rate|25.4
2017-02-13T16:09:00.1091501Z|Feed_Override|83.000000
2017-02-13T16:09:00.2497751Z|Feed_Rate|26.9
2017-02-13T16:09:00.2654001Z|Feed_Override|86.000000
2017-02-13T16:09:00.4372751Z|Feed_Rate|27.7166666666667
2017-02-13T16:09:00.4529001Z|Feed_Override|88.000000
2017-02-13T16:09:00.4529001Z|Program_Runtime_Seconds|31
2017-02-13T16:09:00.5779001Z|Feed_Rate|27.9333333333333
2017-02-13T16:09:01.3747751Z|Program_Runtime_Seconds|32
2017-02-13T16:09:01.8435251Z|Feed_Rate|27.8833333333333
2017-02-13T16:09:02.0154001Z|Block_Number|19
2017-02-13T16:09:02.0154001Z|Feed_Rate|17.2
2017-02-13T16:09:02.1872751Z|Feed_Rate|27.7333333333333
2017-02-13T16:09:02.3591501Z|Block_Number|21
2017-02-13T16:09:02.3591501Z|Feed_Rate|19.0833333333333
2017-02-13T16:09:02.3747751Z|Program_Runtime_Seconds|33
2017-02-13T16:09:02.5310251Z|Feed_Rate|27.9333333333333
2017-02-13T16:09:03.3279001Z|Feed_Rate|28.35
2017-02-13T16:09:03.3279001Z|Feed_Override|90.000000
2017-02-13T16:09:03.3435251Z|Program_Runtime_Seconds|34
2017-02-13T16:09:03.4841501Z|Feed_Rate|28.9
2017-02-13T16:09:03.4997751Z|Feed_Override|91.000000
2017-02-13T16:09:03.6560251Z|Feed_Rate|28.9333333333333
2017-02-13T16:09:03.8122751Z|Feed_Rate|29.6166666666667
2017-02-13T16:09:03.8279001Z|Feed_Override|97.000000
2017-02-13T16:09:03.9841501Z|Feed_Rate|30.5833333333333
2017-02-13T16:09:03.9841501Z|Feed_Override|99.000000
2017-02-13T16:09:04.1404001Z|Feed_Rate|31.4333333333333
2017-02-13T16:09:04.3122751Z|Program_Runtime_Seconds|35
2017-02-13T16:09:05.4372751Z|Program_Runtime_Seconds|36
2017-02-13T16:09:06.0779001Z|Block_Number|22
2017-02-13T16:09:06.0935251Z|Feed_Rate|30.3
2017-02-13T16:09:06.2341501Z|Block_Number|23
2017-02-13T16:09:06.2497751Z|Feed_Rate|31.4166666666667
2017-02-13T16:09:06.4216501Z|Block_Number|25
2017-02-13T16:09:06.4216501Z|Feed_Rate|19.6
2017-02-13T16:09:06.4372751Z|Program_Runtime_Seconds|37
2017-02-13T16:09:06.6091501Z|Feed_Rate|31.4
2017-02-13T16:09:06.7497751Z|Feed_Rate|31.4333333333333
2017-02-13T16:09:07.3747751Z|Program_Runtime_Seconds|38
2017-02-13T16:09:08.3435251Z|Program_Runtime_Seconds|39
2017-02-13T16:09:08.4997751Z|Block_Number|27
2017-02-13T16:09:08.5154001Z|Feed_Rate|18.8333333333333
2017-02-13T16:09:08.6716501Z|Feed_Rate|28.3
2017-02-13T16:09:08.8591501Z|Block_Number|29
2017-02-13T16:09:08.8747751Z|Feed_Rate|20.3666666666667
2017-02-13T16:09:09.0466501Z|Feed_Rate|31.4333333333333
2017-02-13T16:09:09.3435251Z|Program_Runtime_Seconds|40
2017-02-13T16:09:10.4529001Z|Program_Runtime_Seconds|41
2017-02-13T16:09:10.7654001Z|Block_Number|30
2017-02-13T16:09:11.4060251Z|Program_Runtime_Seconds|42
2017-02-13T16:09:12.3747751Z|Program_Runtime_Seconds|43
2017-02-13T16:09:12.5466501Z|Block_Number|32
2017-02-13T16:09:12.5466501Z|Feed_Rate|20.3833333333333
2017-02-13T16:09:12.7341501Z|Block_Number|34
2017-02-13T16:09:12.7497751Z|Feed_Rate|26.4333333333333
2017-02-13T16:09:12.9060251Z|Feed_Rate|25.4333333333333
2017-02-13T16:09:13.0935251Z|Feed_Rate|31.4333333333333
2017-02-13T16:09:13.4060251Z|Program_Runtime_Seconds|44
2017-02-13T16:09:14.0466501Z|Feed_Rate|31.5
2017-02-13T16:09:14.0622751Z|Feed_Override|101.000000
2017-02-13T16:09:14.2029001Z|Feed_Rate|33.6166666666667
2017-02-13T16:09:14.2185251Z|Feed_Override|108.000000
2017-02-13T16:09:14.3591501Z|Feed_Rate|34.3833333333333
2017-02-13T16:09:14.3591501Z|Feed_Override|110.000000
2017-02-13T16:09:14.3747751Z|Program_Runtime_Seconds|45
2017-02-13T16:09:14.5310251Z|Feed_Rate|35.25
2017-02-13T16:09:14.5310251Z|Feed_Override|111.000000
2017-02-13T16:09:14.7029001Z|Feed_Rate|24
2017-02-13T16:09:14.8747751Z|Block_Number|36
2017-02-13T16:09:14.8904001Z|Feed_Rate|19.4833333333333
2017-02-13T16:09:15.0622751Z|Block_Number|38
2017-02-13T16:09:15.0779001Z|Feed_Rate|9.58333333333333
2017-02-13T16:09:15.2341501Z|Feed_Rate|35.25
2017-02-13T16:09:15.4216501Z|Program_Runtime_Seconds|46
2017-02-13T16:09:16.3591501Z|Program_Runtime_Seconds|47
2017-02-13T16:09:16.8279001Z|Feed_Rate|35.1333333333333
2017-02-13T16:09:16.8279001Z|Feed_Override|109.000000
2017-02-13T16:09:16.9841501Z|Feed_Rate|34.6
2017-02-13T16:09:17.1560251Z|Feed_Rate|33.9666666666667
2017-02-13T16:09:17.1716501Z|Feed_Override|107.000000
2017-02-13T16:09:17.3122751Z|Program_Runtime_Seconds|48
2017-02-13T16:09:17.6404001Z|Feed_Rate|33.65
2017-02-13T16:09:17.6404001Z|Feed_Override|106.000000
2017-02-13T16:09:18.4529001Z|Block_Number|40
2017-02-13T16:09:18.4529001Z|Feed_Rate|13
2017-02-13T16:09:18.4685251Z|Program_Runtime_Seconds|49
2017-02-13T16:09:18.6091501Z|Feed_Rate|29.9
2017-02-13T16:09:18.7966501Z|Block_Number|42
2017-02-13T16:09:18.8122751Z|Feed_Rate|20.8166666666667
2017-02-13T16:09:18.9685251Z|Feed_Rate|24.7333333333333
2017-02-13T16:09:18.9841501Z|Feed_Override|107.000000
2017-02-13T16:09:19.1404001Z|Feed_Rate|33.9666666666667
2017-02-13T16:09:19.3122751Z|Program_Runtime_Seconds|50
2017-02-13T16:09:19.9372751Z|Feed_Override|106.000000
2017-02-13T16:09:20.0935251Z|Feed_Rate|33.65
2017-02-13T16:09:20.2654001Z|Feed_Rate|33.25
2017-02-13T16:09:20.2654001Z|Feed_Override|104.000000
2017-02-13T16:09:20.4372751Z|Feed_Rate|33.0166666666667
2017-02-13T16:09:20.4372751Z|Program_Runtime_Seconds|51
2017-02-13T16:09:20.7497751Z|Block_Number|44
2017-02-13T16:09:20.7497751Z|Feed_Rate|29.5
2017-02-13T16:09:20.9216501Z|Feed_Rate|22.7166666666667
2017-02-13T16:09:21.1091501Z|Block_Number|46
2017-02-13T16:09:21.1247751Z|Feed_Rate|30.1166666666667
2017-02-13T16:09:21.2810251Z|Feed_Rate|33.0166666666667
2017-02-13T16:09:21.4529001Z|Program_Runtime_Seconds|52
2017-02-13T16:09:22.4060251Z|Program_Runtime_Seconds|53
2017-02-13T16:09:22.7029001Z|Block_Number|47
2017-02-13T16:09:23.3591501Z|Program_Runtime_Seconds|54
2017-02-13T16:09:24.4529001Z|Block_Number|49
2017-02-13T16:09:24.4685251Z|Feed_Rate|10.05
2017-02-13T16:09:24.4685251Z|Program_Runtime_Seconds|55
2017-02-13T16:09:24.6560251Z|Feed_Rate|33.0166666666667
2017-02-13T16:09:24.8435251Z|Block_Number|51
2017-02-13T16:09:24.8435251Z|Feed_Rate|19.4333333333333
2017-02-13T16:09:24.9997751Z|Feed_Rate|30.85
2017-02-13T16:09:25.1404001Z|Feed_Rate|33.0166666666667
2017-02-13T16:09:25.3122751Z|Program_Runtime_Seconds|56
2017-02-13T16:09:26.4060251Z|Program_Runtime_Seconds|57
2017-02-13T16:09:26.7341501Z|Feed_Rate|19.8666666666667
2017-02-13T16:09:26.9060251Z|Block_Number|53
2017-02-13T16:09:26.9216501Z|Feed_Rate|21.8666666666667
2017-02-13T16:09:27.0935251Z|Block_Number|55
2017-02-13T16:09:27.0935251Z|Feed_Rate|11.8666666666667
2017-02-13T16:09:27.2810251Z|Feed_Rate|33.0166666666667
2017-02-13T16:09:27.4216501Z|Program_Runtime_Seconds|58
2017-02-13T16:09:28.3591501Z|Program_Runtime_Seconds|59
2017-02-13T16:09:28.8279001Z|Feed_Rate|32.9666666666667
2017-02-13T16:09:28.9841501Z|Feed_Rate|32.8833333333333
2017-02-13T16:09:28.9841501Z|Feed_Override|102.000000
2017-02-13T16:09:29.1560251Z|Feed_Rate|32.55
2017-02-13T16:09:29.1716501Z|Feed_Override|101.000000
2017-02-13T16:09:29.3279001Z|Feed_Rate|31.9166666666667
2017-02-13T16:09:29.3435251Z|Feed_Override|100.000000
2017-02-13T16:09:29.3435251Z|Program_Runtime_Seconds|0
2017-02-13T16:09:29.3435251Z|Program_Runtime_Seconds|60
2017-02-13T16:09:29.4997751Z|Feed_Rate|31.75
2017-02-13T16:09:30.4372751Z|Program_Runtime_Seconds|61
2017-02-13T16:09:30.6247751Z|Block_Number|57
2017-02-13T16:09:30.6247751Z|Feed_Rate|10.6
2017-02-13T16:09:30.7966501Z|Feed_Rate|17.65
2017-02-13T16:09:30.9841501Z|Block_Number|59
2017-02-13T16:09:30.9841501Z|Feed_Rate|11.0833333333333
2017-02-13T16:09:31.1560251Z|Feed_Rate|31.75
