2017-02-08T10:09:51.1250000Z|Program_Name_Editing|NIST_MTC_CRADA_BOX_REV-A_OP2.NC
2017-02-08T10:11:27.9531250Z|Block_Number|34
2017-02-08T10:11:28.1406250Z|Block_Number|38
2017-02-08T10:11:28.1562500Z|Feed_Rate|12.8
2017-02-08T10:11:28.1562500Z|Program_Runtime_Seconds|17
2017-02-08T10:11:28.3281250Z|Block_Number|43
2017-02-08T10:11:28.5156250Z|Block_Number|48
2017-02-08T10:11:28.5312500Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:28.7031250Z|Block_Number|52
2017-02-08T10:11:28.8750000Z|Block_Number|57
2017-02-08T10:11:28.8906250Z|Feed_Rate|12.4666666666667
2017-02-08T10:11:29.0781250Z|Block_Number|62
2017-02-08T10:11:29.0937500Z|Feed_Rate|12.8
2017-02-08T10:11:29.2656250Z|Block_Number|66
2017-02-08T10:11:29.2812500Z|Feed_Rate|12.2
2017-02-08T10:11:29.2968750Z|Program_Runtime_Seconds|18
2017-02-08T10:11:29.4531250Z|Block_Number|69
2017-02-08T10:11:29.4687500Z|Feed_Rate|12.4
2017-02-08T10:11:29.6406250Z|Block_Number|73
2017-02-08T10:11:29.6562500Z|Feed_Rate|12.8
2017-02-08T10:11:29.8281250Z|Block_Number|78
2017-02-08T10:11:29.8281250Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:30.0156250Z|Block_Number|83
2017-02-08T10:11:30.2031250Z|Block_Number|87
2017-02-08T10:11:30.2187500Z|Feed_Rate|12.8
2017-02-08T10:11:30.2187500Z|Program_Runtime_Seconds|19
2017-02-08T10:11:30.3906250Z|Block_Number|92
2017-02-08T10:11:30.6250000Z|Block_Number|97
2017-02-08T10:11:30.7500000Z|Feed_Rate|12.7666666666667
2017-02-08T10:11:30.7812500Z|Block_Number|99
2017-02-08T10:11:30.7968750Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:30.9531250Z|Block_Number|104
2017-02-08T10:11:30.9687500Z|Feed_Rate|12.8
2017-02-08T10:11:31.1406250Z|Block_Number|109
2017-02-08T10:11:31.1562500Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:31.3281250Z|Block_Number|113
2017-02-08T10:11:31.3437500Z|Feed_Rate|12.7333333333333
2017-02-08T10:11:31.3437500Z|Program_Runtime_Seconds|20
2017-02-08T10:11:31.5156250Z|Block_Number|118
2017-02-08T10:11:31.5312500Z|Feed_Rate|12.8
2017-02-08T10:11:31.7031250Z|Block_Number|123
2017-02-08T10:11:31.7187500Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:31.8906250Z|Block_Number|127
2017-02-08T10:11:31.9062500Z|Feed_Rate|12.8
2017-02-08T10:11:32.0781250Z|Block_Number|132
2017-02-08T10:11:32.0937500Z|Feed_Rate|12.3
2017-02-08T10:11:32.1093750Z|Program_Runtime_Seconds|21
2017-02-08T10:11:32.2656250Z|Block_Number|134
2017-02-08T10:11:32.2812500Z|Feed_Rate|12.8
2017-02-08T10:11:32.4531250Z|Block_Number|139
2017-02-08T10:11:32.4687500Z|Feed_Rate|12.3333333333333
2017-02-08T10:11:32.6406250Z|Block_Number|144
2017-02-08T10:11:32.6562500Z|Feed_Rate|12.8
2017-02-08T10:11:32.8125000Z|Block_Number|148
2017-02-08T10:11:32.8437500Z|Feed_Rate|12.75
2017-02-08T10:11:33.0312500Z|Block_Number|153
2017-02-08T10:11:33.0312500Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:33.2031250Z|Block_Number|158
2017-02-08T10:11:33.2187500Z|Feed_Rate|12.1666666666667
2017-02-08T10:11:33.2343750Z|Program_Runtime_Seconds|22
2017-02-08T10:11:33.3906250Z|Block_Number|162
2017-02-08T10:11:33.3906250Z|Feed_Rate|12.8
2017-02-08T10:11:33.5781250Z|Block_Number|167
2017-02-08T10:11:33.5937500Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:33.7656250Z|Block_Number|169
2017-02-08T10:11:33.7812500Z|Feed_Rate|12.8
2017-02-08T10:11:33.9531250Z|Block_Number|174
2017-02-08T10:11:33.9687500Z|Feed_Rate|12.7666666666667
2017-02-08T10:11:34.1406250Z|Block_Number|179
2017-02-08T10:11:34.1562500Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:34.1875000Z|Program_Runtime_Seconds|23
2017-02-08T10:11:34.3281250Z|Block_Number|183
2017-02-08T10:11:34.3437500Z|Feed_Rate|11.65
2017-02-08T10:11:34.5156250Z|Block_Number|188
2017-02-08T10:11:34.5312500Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:34.7031250Z|Block_Number|193
2017-02-08T10:11:34.7187500Z|Feed_Rate|12.7666666666667
2017-02-08T10:11:34.8906250Z|Block_Number|197
2017-02-08T10:11:34.9062500Z|Feed_Rate|12.8
2017-02-08T10:11:35.0781250Z|Block_Number|200
2017-02-08T10:11:35.0937500Z|Feed_Rate|12.1666666666667
2017-02-08T10:11:35.2656250Z|Block_Number|204
2017-02-08T10:11:35.2812500Z|Feed_Rate|12.8
2017-02-08T10:11:35.2812500Z|Program_Runtime_Seconds|24
2017-02-08T10:11:35.4531250Z|Block_Number|209
2017-02-08T10:11:35.6875000Z|Block_Number|214
2017-02-08T10:11:35.8125000Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:35.8437500Z|Block_Number|218
2017-02-08T10:11:35.8593750Z|Feed_Rate|12.8
2017-02-08T10:11:36.0156250Z|Block_Number|223
2017-02-08T10:11:36.0312500Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:36.2031250Z|Block_Number|228
2017-02-08T10:11:36.2187500Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:36.2187500Z|Program_Runtime_Seconds|25
2017-02-08T10:11:36.3906250Z|Block_Number|232
2017-02-08T10:11:36.4062500Z|Feed_Rate|12.5833333333333
2017-02-08T10:11:36.5781250Z|Block_Number|235
2017-02-08T10:11:36.5937500Z|Feed_Rate|12.8
2017-02-08T10:11:36.7656250Z|Block_Number|239
2017-02-08T10:11:36.9531250Z|Block_Number|244
2017-02-08T10:11:37.1406250Z|Block_Number|249
2017-02-08T10:11:37.1562500Z|Program_Runtime_Seconds|26
2017-02-08T10:11:37.3281250Z|Block_Number|253
2017-02-08T10:11:37.3437500Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:37.5000000Z|Block_Number|258
2017-02-08T10:11:37.7031250Z|Block_Number|263
2017-02-08T10:11:37.7187500Z|Feed_Rate|12.8
2017-02-08T10:11:37.8906250Z|Block_Number|267
2017-02-08T10:11:37.9062500Z|Feed_Rate|12.7
2017-02-08T10:11:38.0781250Z|Block_Number|270
2017-02-08T10:11:38.0781250Z|Feed_Rate|12.8
2017-02-08T10:11:38.2656250Z|Block_Number|274
2017-02-08T10:11:38.2812500Z|Feed_Rate|12.1
2017-02-08T10:11:38.3125000Z|Program_Runtime_Seconds|27
2017-02-08T10:11:38.4531250Z|Block_Number|279
2017-02-08T10:11:38.4687500Z|Feed_Rate|12.8
2017-02-08T10:11:38.6406250Z|Block_Number|284
2017-02-08T10:11:38.6562500Z|Feed_Rate|12.3666666666667
2017-02-08T10:11:38.8281250Z|Block_Number|288
2017-02-08T10:11:38.8281250Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:39.0156250Z|Block_Number|293
2017-02-08T10:11:39.0312500Z|Feed_Rate|12.8
2017-02-08T10:11:39.2031250Z|Block_Number|296
2017-02-08T10:11:39.2187500Z|Program_Runtime_Seconds|28
2017-02-08T10:11:39.3906250Z|Block_Number|297
2017-02-08T10:11:39.3906250Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:39.7031250Z|Block_Number|298
2017-02-08T10:11:40.1875000Z|Feed_Rate|12.8
2017-02-08T10:11:40.2031250Z|Program_Runtime_Seconds|29
2017-02-08T10:11:40.3437500Z|Feed_Rate|12.8333333333333
2017-02-08T10:11:40.5000000Z|Block_Number|299
2017-02-08T10:11:40.5156250Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:40.6562500Z|Feed_Rate|8.03333333333333
2017-02-08T10:11:40.8593750Z|Block_Number|300
2017-02-08T10:11:40.8593750Z|Feed_Rate|13.4833333333333
2017-02-08T10:11:41.0312500Z|Block_Number|301
2017-02-08T10:11:41.0468750Z|Feed_Rate|18.0833333333333
2017-02-08T10:11:41.2187500Z|Block_Number|302
2017-02-08T10:11:41.2343750Z|Feed_Rate|48.25
2017-02-08T10:11:41.2500000Z|Program_Runtime_Seconds|30
2017-02-08T10:11:41.4062500Z|Block_Number|303
2017-02-08T10:11:41.4218750Z|Feed_Rate|12.8333333333333
2017-02-08T10:11:41.5625000Z|Block_Number|304
2017-02-08T10:11:41.5937500Z|Feed_Rate|10.8
2017-02-08T10:11:41.7500000Z|Block_Number|308
2017-02-08T10:11:41.7812500Z|Feed_Rate|12.8
2017-02-08T10:11:41.9375000Z|Block_Number|312
2017-02-08T10:11:42.1250000Z|Block_Number|317
2017-02-08T10:11:42.1562500Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:42.1718750Z|Program_Runtime_Seconds|31
2017-02-08T10:11:42.3125000Z|Block_Number|321
2017-02-08T10:11:42.3281250Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:42.5000000Z|Block_Number|326
2017-02-08T10:11:42.5312500Z|Feed_Rate|12.8
2017-02-08T10:11:42.6875000Z|Block_Number|330
2017-02-08T10:11:42.8750000Z|Block_Number|333
2017-02-08T10:11:43.0625000Z|Block_Number|337
2017-02-08T10:11:43.2500000Z|Block_Number|342
2017-02-08T10:11:43.2812500Z|Feed_Rate|12.2666666666667
2017-02-08T10:11:43.2812500Z|Program_Runtime_Seconds|32
2017-02-08T10:11:43.4375000Z|Block_Number|346
2017-02-08T10:11:43.4531250Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:43.6250000Z|Block_Number|351
2017-02-08T10:11:43.6562500Z|Feed_Rate|12.3
2017-02-08T10:11:43.8125000Z|Block_Number|355
2017-02-08T10:11:43.8437500Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:44.0156250Z|Block_Number|360
2017-02-08T10:11:44.0312500Z|Feed_Rate|12.5833333333333
2017-02-08T10:11:44.1875000Z|Block_Number|364
2017-02-08T10:11:44.2187500Z|Feed_Rate|12.8
2017-02-08T10:11:44.2343750Z|Program_Runtime_Seconds|33
2017-02-08T10:11:44.3750000Z|Block_Number|366
2017-02-08T10:11:44.4062500Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:44.5625000Z|Block_Number|371
2017-02-08T10:11:44.5937500Z|Feed_Rate|12.8
2017-02-08T10:11:44.7656250Z|Block_Number|375
2017-02-08T10:11:44.7812500Z|Feed_Rate|12.4333333333333
2017-02-08T10:11:44.9531250Z|Block_Number|380
2017-02-08T10:11:44.9687500Z|Feed_Rate|12.25
2017-02-08T10:11:45.1250000Z|Block_Number|384
2017-02-08T10:11:45.1562500Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:45.1718750Z|Program_Runtime_Seconds|34
2017-02-08T10:11:45.3125000Z|Block_Number|389
2017-02-08T10:11:45.3437500Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:45.5000000Z|Block_Number|393
2017-02-08T10:11:45.5312500Z|Feed_Rate|12.8
2017-02-08T10:11:45.6875000Z|Block_Number|398
2017-02-08T10:11:45.7187500Z|Feed_Rate|12.55
2017-02-08T10:11:46.0625000Z|Block_Number|400
2017-02-08T10:11:46.0625000Z|Feed_Rate|12.75
2017-02-08T10:11:46.0937500Z|Spindle_Time|7208123.6016
2017-02-08T10:11:46.1093750Z|Block_Number|404
2017-02-08T10:11:46.2656250Z|Block_Number|409
2017-02-08T10:11:46.2812500Z|Feed_Rate|12.8
2017-02-08T10:11:46.2968750Z|Program_Runtime_Seconds|35
2017-02-08T10:11:46.4375000Z|Block_Number|413
2017-02-08T10:11:46.4687500Z|Feed_Rate|12.3166666666667
2017-02-08T10:11:46.6250000Z|Block_Number|418
2017-02-08T10:11:46.6562500Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:46.8125000Z|Block_Number|422
2017-02-08T10:11:46.8437500Z|Feed_Rate|11.6833333333333
2017-02-08T10:11:47.0000000Z|Block_Number|427
2017-02-08T10:11:47.0312500Z|Feed_Rate|12.8
2017-02-08T10:11:47.1875000Z|Block_Number|431
2017-02-08T10:11:47.2187500Z|Feed_Rate|12.3333333333333
2017-02-08T10:11:47.2187500Z|Program_Runtime_Seconds|36
2017-02-08T10:11:47.3750000Z|Block_Number|434
2017-02-08T10:11:47.3906250Z|Feed_Rate|12.8
2017-02-08T10:11:47.5625000Z|Block_Number|438
2017-02-08T10:11:47.5937500Z|Feed_Rate|12.7166666666667
2017-02-08T10:11:47.7500000Z|Block_Number|443
2017-02-08T10:11:47.7812500Z|Feed_Rate|12.7
2017-02-08T10:11:47.9531250Z|Block_Number|447
2017-02-08T10:11:47.9687500Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:48.1250000Z|Block_Number|452
2017-02-08T10:11:48.1562500Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:48.3125000Z|Block_Number|456
2017-02-08T10:11:48.3437500Z|Feed_Rate|12.8
2017-02-08T10:11:48.3593750Z|Program_Runtime_Seconds|37
2017-02-08T10:11:48.5000000Z|Block_Number|461
2017-02-08T10:11:48.5156250Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:48.6875000Z|Block_Number|463
2017-02-08T10:11:48.7031250Z|Feed_Rate|12.8
2017-02-08T10:11:48.8906250Z|Block_Number|467
2017-02-08T10:11:48.9062500Z|Feed_Rate|12.15
2017-02-08T10:11:49.0625000Z|Block_Number|472
2017-02-08T10:11:49.0937500Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:49.1093750Z|Program_Runtime_Seconds|38
2017-02-08T10:11:49.2656250Z|Block_Number|476
2017-02-08T10:11:49.2812500Z|Feed_Rate|12.5666666666667
2017-02-08T10:11:49.4375000Z|Block_Number|481
2017-02-08T10:11:49.4687500Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:49.6250000Z|Block_Number|485
2017-02-08T10:11:49.6562500Z|Feed_Rate|12.6833333333333
2017-02-08T10:11:49.8125000Z|Block_Number|490
2017-02-08T10:11:49.8437500Z|Feed_Rate|12.8
2017-02-08T10:11:50.0156250Z|Block_Number|494
2017-02-08T10:11:50.0312500Z|Feed_Rate|11.8666666666667
2017-02-08T10:11:50.2031250Z|Block_Number|499
2017-02-08T10:11:50.2187500Z|Feed_Rate|12.8
2017-02-08T10:11:50.2343750Z|Program_Runtime_Seconds|39
2017-02-08T10:11:50.3906250Z|Block_Number|501
2017-02-08T10:11:50.4062500Z|Feed_Rate|12.05
2017-02-08T10:11:50.5625000Z|Block_Number|505
2017-02-08T10:11:50.5937500Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:50.7500000Z|Block_Number|510
2017-02-08T10:11:50.7812500Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:51.1250000Z|Block_Number|514
2017-02-08T10:11:51.1406250Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:51.1718750Z|Block_Number|519
2017-02-08T10:11:51.1875000Z|Program_Runtime_Seconds|40
2017-02-08T10:11:51.3125000Z|Block_Number|523
2017-02-08T10:11:51.3437500Z|Feed_Rate|12.8
2017-02-08T10:11:51.5000000Z|Block_Number|528
2017-02-08T10:11:51.6875000Z|Block_Number|530
2017-02-08T10:11:51.7031250Z|Feed_Rate|12.4833333333333
2017-02-08T10:11:51.8750000Z|Block_Number|535
2017-02-08T10:11:51.8906250Z|Feed_Rate|12.8
2017-02-08T10:11:52.0625000Z|Block_Number|539
2017-02-08T10:11:52.0781250Z|Feed_Rate|11.4
2017-02-08T10:11:52.2500000Z|Block_Number|544
2017-02-08T10:11:52.2812500Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:52.2968750Z|Program_Runtime_Seconds|41
2017-02-08T10:11:52.4375000Z|Block_Number|548
2017-02-08T10:11:52.4531250Z|Feed_Rate|11.7
2017-02-08T10:11:52.6093750Z|Block_Number|553
2017-02-08T10:11:52.6250000Z|Feed_Rate|12.8
2017-02-08T10:11:52.7968750Z|Block_Number|555
2017-02-08T10:11:52.8125000Z|Feed_Rate|12.4833333333333
2017-02-08T10:11:52.9843750Z|Block_Number|559
2017-02-08T10:11:53.0000000Z|Feed_Rate|12.5833333333333
2017-02-08T10:11:53.1718750Z|Block_Number|564
2017-02-08T10:11:53.1875000Z|Feed_Rate|12.8
2017-02-08T10:11:53.2031250Z|Program_Runtime_Seconds|42
2017-02-08T10:11:53.3437500Z|Block_Number|568
2017-02-08T10:11:53.3593750Z|Feed_Rate|12.7833333333333
2017-02-08T10:11:53.5468750Z|Block_Number|573
2017-02-08T10:11:53.5625000Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:53.7343750Z|Block_Number|577
2017-02-08T10:11:53.7500000Z|Feed_Rate|12.8
2017-02-08T10:11:53.9218750Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:54.0781250Z|Block_Number|578
2017-02-08T10:11:54.1093750Z|Feed_Rate|12.85
2017-02-08T10:11:54.1250000Z|Program_Runtime_Seconds|43
2017-02-08T10:11:54.2500000Z|Feed_Rate|12.8
2017-02-08T10:11:54.4218750Z|Block_Number|579
2017-02-08T10:11:54.4375000Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:54.9062500Z|Block_Number|580
2017-02-08T10:11:55.2187500Z|Program_Runtime_Seconds|44
2017-02-08T10:11:55.3750000Z|Feed_Rate|5.91666666666667
2017-02-08T10:11:55.5625000Z|Block_Number|581
2017-02-08T10:11:55.5781250Z|Feed_Rate|72.5666666666667
2017-02-08T10:11:55.7343750Z|Block_Number|582
2017-02-08T10:11:55.7500000Z|Feed_Rate|7.25
2017-02-08T10:11:55.9062500Z|Block_Number|583
2017-02-08T10:11:55.9375000Z|Feed_Rate|72.0833333333333
2017-02-08T10:11:56.1406250Z|Feed_Rate|111.7
2017-02-08T10:11:56.2656250Z|Program_Runtime_Seconds|45
2017-02-08T10:11:56.2812500Z|Block_Number|584
2017-02-08T10:11:56.3125000Z|Feed_Rate|51.4
2017-02-08T10:11:56.4375000Z|Feed_Rate|4.91666666666667
2017-02-08T10:11:56.6093750Z|Block_Number|585
2017-02-08T10:11:56.6093750Z|Feed_Rate|10.75
2017-02-08T10:11:56.7968750Z|Block_Number|590
2017-02-08T10:11:56.8125000Z|Feed_Rate|12.8
2017-02-08T10:11:56.9843750Z|Block_Number|594
2017-02-08T10:11:57.1718750Z|Block_Number|599
2017-02-08T10:11:57.1875000Z|Program_Runtime_Seconds|46
2017-02-08T10:11:57.3593750Z|Block_Number|603
2017-02-08T10:11:57.3750000Z|Feed_Rate|12.6
2017-02-08T10:11:57.5156250Z|Block_Number|608
2017-02-08T10:11:57.5312500Z|Feed_Rate|12.8
2017-02-08T10:11:57.7187500Z|Block_Number|613
2017-02-08T10:11:57.7343750Z|Feed_Rate|12.1
2017-02-08T10:11:57.9062500Z|Block_Number|615
2017-02-08T10:11:57.9062500Z|Feed_Rate|12.8
2017-02-08T10:11:58.0781250Z|Block_Number|620
2017-02-08T10:11:58.0937500Z|Feed_Rate|12.7166666666667
2017-02-08T10:11:58.2500000Z|Block_Number|625
2017-02-08T10:11:58.2812500Z|Program_Runtime_Seconds|47
2017-02-08T10:11:58.4375000Z|Block_Number|629
2017-02-08T10:11:58.4687500Z|Feed_Rate|12.8
2017-02-08T10:11:58.6250000Z|Block_Number|634
2017-02-08T10:11:58.6562500Z|Feed_Rate|12.8166666666667
2017-02-08T10:11:58.8125000Z|Block_Number|639
2017-02-08T10:11:58.8437500Z|Feed_Rate|12.8
2017-02-08T10:11:59.0156250Z|Block_Number|643
2017-02-08T10:11:59.0312500Z|Feed_Rate|12.6
2017-02-08T10:11:59.1875000Z|Block_Number|646
2017-02-08T10:11:59.2187500Z|Feed_Rate|12.8
2017-02-08T10:11:59.2187500Z|Program_Runtime_Seconds|48
2017-02-08T10:11:59.3750000Z|Block_Number|650
2017-02-08T10:11:59.5625000Z|Block_Number|655
2017-02-08T10:11:59.7343750Z|Block_Number|659
2017-02-08T10:11:59.7500000Z|Feed_Rate|12.6333333333333
2017-02-08T10:11:59.9218750Z|Block_Number|664
2017-02-08T10:11:59.9375000Z|Feed_Rate|12.8
2017-02-08T10:12:00.1093750Z|Block_Number|666
2017-02-08T10:12:00.1250000Z|Program_Runtime_Seconds|49
2017-02-08T10:12:00.2968750Z|Block_Number|671
2017-02-08T10:12:00.4687500Z|Block_Number|676
2017-02-08T10:12:00.4843750Z|Feed_Rate|12.6333333333333
2017-02-08T10:12:00.6406250Z|Block_Number|680
2017-02-08T10:12:00.6562500Z|Feed_Rate|12.8
2017-02-08T10:12:00.8281250Z|Block_Number|685
2017-02-08T10:12:00.8593750Z|Feed_Rate|11.3666666666667
2017-02-08T10:12:01.0312500Z|Block_Number|690
2017-02-08T10:12:01.0468750Z|Feed_Rate|12.7833333333333
2017-02-08T10:12:01.3750000Z|Block_Number|694
2017-02-08T10:12:01.3906250Z|Feed_Rate|12.7
2017-02-08T10:12:01.4218750Z|Program_Runtime_Seconds|50
2017-02-08T10:12:01.4375000Z|Block_Number|697
2017-02-08T10:12:01.5781250Z|Block_Number|701
2017-02-08T10:12:01.6093750Z|Feed_Rate|12.1
2017-02-08T10:12:01.7656250Z|Block_Number|706
2017-02-08T10:12:01.9531250Z|Block_Number|711
2017-02-08T10:12:01.9843750Z|Feed_Rate|12.8166666666667
2017-02-08T10:12:02.1406250Z|Block_Number|715
2017-02-08T10:12:02.1562500Z|Feed_Rate|12.7833333333333
2017-02-08T10:12:02.1718750Z|Program_Runtime_Seconds|51
2017-02-08T10:12:02.3281250Z|Block_Number|720
2017-02-08T10:12:02.3281250Z|Feed_Rate|12.8
2017-02-08T10:12:02.5156250Z|Block_Number|722
2017-02-08T10:12:02.7031250Z|Block_Number|727
2017-02-08T10:12:02.7187500Z|Feed_Rate|12.6166666666667
2017-02-08T10:12:02.8750000Z|Block_Number|732
2017-02-08T10:12:02.8906250Z|Feed_Rate|12.6
2017-02-08T10:12:03.0625000Z|Block_Number|736
2017-02-08T10:12:03.0781250Z|Feed_Rate|12.8
2017-02-08T10:12:03.2500000Z|Block_Number|741
2017-02-08T10:12:03.2656250Z|Feed_Rate|12.8166666666667
2017-02-08T10:12:03.2812500Z|Program_Runtime_Seconds|52
2017-02-08T10:12:03.4375000Z|Block_Number|746
2017-02-08T10:12:03.4375000Z|Feed_Rate|12.8
2017-02-08T10:12:03.6250000Z|Block_Number|750
2017-02-08T10:12:03.6250000Z|Feed_Rate|12.7833333333333
2017-02-08T10:12:03.8125000Z|Block_Number|753
