2017-02-06T10:02:36.3593750Z|Program_Name_Editing|NIST_MTC_CRADA_PLATE-16.NC
2017-02-06T10:03:36.8906250Z|Program_Runtime_Seconds|23
2017-02-06T10:03:37.0312500Z|Rapid_Override|46.000000
2017-02-06T10:03:37.1718750Z|Rapid_Override|47.000000
2017-02-06T10:03:37.7812500Z|Rapid_Override|46.000000
2017-02-06T10:03:37.9375000Z|Program_Runtime_Seconds|24
2017-02-06T10:03:38.3593750Z|Rapid_Override|47.000000
2017-02-06T10:03:38.9687500Z|Rapid_Override|49.000000
2017-02-06T10:03:38.9843750Z|Program_Runtime_Seconds|25
2017-02-06T10:03:39.1093750Z|Rapid_Override|50.000000
2017-02-06T10:03:39.2812500Z|Rapid_Override|51.000000
2017-02-06T10:03:39.5781250Z|Rapid_Override|53.000000
2017-02-06T10:03:39.8906250Z|Program_Runtime_Seconds|26
2017-02-06T10:03:40.0468750Z|Rapid_Override|54.000000
2017-02-06T10:03:40.1875000Z|Rapid_Override|55.000000
2017-02-06T10:03:40.3593750Z|Rapid_Override|56.000000
2017-02-06T10:03:40.9375000Z|Rapid_Override|55.000000
2017-02-06T10:03:40.9687500Z|Program_Runtime_Seconds|27
2017-02-06T10:03:41.8750000Z|Program_Runtime_Seconds|28
2017-02-06T10:03:42.9062500Z|Spindle_Override|99.000000
2017-02-06T10:03:42.9375000Z|Program_Runtime_Seconds|29
2017-02-06T10:03:43.0781250Z|Spindle_Speed|495.000000
2017-02-06T10:03:43.3750000Z|Feed_Rate|0.883333333333333
2017-02-06T10:03:43.5468750Z|Feed_Rate|36.75
2017-02-06T10:03:43.7187500Z|Block_Number|16
2017-02-06T10:03:43.7343750Z|Feed_Rate|185.966666666667
2017-02-06T10:03:43.8750000Z|Feed_Rate|186.266666666667
2017-02-06T10:03:43.8906250Z|Program_Runtime_Seconds|30
2017-02-06T10:03:44.1718750Z|Feed_Rate|101.033333333333
2017-02-06T10:03:44.3437500Z|Feed_Rate|0.583333333333333
2017-02-06T10:03:44.5000000Z|Feed_Rate|0.85
2017-02-06T10:03:44.6406250Z|Spindle_Override|100.000000
2017-02-06T10:03:44.8125000Z|Spindle_Speed|500.000000
2017-02-06T10:03:44.9687500Z|Program_Runtime_Seconds|31
2017-02-06T10:03:45.8906250Z|Program_Runtime_Seconds|32
2017-02-06T10:03:46.7968750Z|Program_Runtime_Seconds|33
2017-02-06T10:03:47.9062500Z|Program_Runtime_Seconds|34
2017-02-06T10:03:48.9843750Z|Program_Runtime_Seconds|35
2017-02-06T10:03:49.8906250Z|Program_Runtime_Seconds|36
2017-02-06T10:03:50.9531250Z|Program_Runtime_Seconds|37
2017-02-06T10:03:51.8906250Z|Program_Runtime_Seconds|38
2017-02-06T10:03:52.3281250Z|Feed_Rate|7.06666666666667
2017-02-06T10:03:52.4687500Z|Feed_Rate|57.9166666666667
2017-02-06T10:03:52.6406250Z|Block_Number|17
2017-02-06T10:03:52.6562500Z|Feed_Rate|112.583333333333
2017-02-06T10:03:52.8281250Z|Feed_Rate|185.85
2017-02-06T10:03:52.9687500Z|Feed_Rate|33.3166666666667
2017-02-06T10:03:52.9843750Z|Program_Runtime_Seconds|39
2017-02-06T10:03:53.1250000Z|Feed_Rate|0.85
2017-02-06T10:03:53.8750000Z|Program_Runtime_Seconds|40
2017-02-06T10:03:54.9375000Z|Program_Runtime_Seconds|41
2017-02-06T10:03:56.0312500Z|Program_Runtime_Seconds|42
2017-02-06T10:03:56.8125000Z|Program_Runtime_Seconds|43
2017-02-06T10:03:58.0468750Z|Program_Runtime_Seconds|44
2017-02-06T10:03:58.9531250Z|Program_Runtime_Seconds|45
2017-02-06T10:03:59.8593750Z|Program_Runtime_Seconds|46
2017-02-06T10:04:00.9218750Z|Program_Runtime_Seconds|47
2017-02-06T10:04:01.2187500Z|Block_Number|18
2017-02-06T10:04:01.2343750Z|Feed_Rate|69.55
2017-02-06T10:04:01.3906250Z|Feed_Rate|50.5833333333333
2017-02-06T10:04:01.5625000Z|Feed_Rate|186.266666666667
2017-02-06T10:04:01.7031250Z|Feed_Rate|183.366666666667
2017-02-06T10:04:01.8437500Z|Feed_Rate|96.05
2017-02-06T10:04:01.8750000Z|Program_Runtime_Seconds|48
2017-02-06T10:04:02.0156250Z|Feed_Rate|0.85
2017-02-06T10:04:02.9531250Z|Program_Runtime_Seconds|49
2017-02-06T10:04:03.8906250Z|Program_Runtime_Seconds|50
2017-02-06T10:04:04.8281250Z|Program_Runtime_Seconds|51
2017-02-06T10:04:06.0468750Z|Program_Runtime_Seconds|52
2017-02-06T10:04:06.9062500Z|Program_Runtime_Seconds|53
2017-02-06T10:04:08.0156250Z|Program_Runtime_Seconds|54
2017-02-06T10:04:08.9218750Z|Program_Runtime_Seconds|55
2017-02-06T10:04:09.8125000Z|Program_Runtime_Seconds|56
2017-02-06T10:04:10.1562500Z|Block_Number|20
2017-02-06T10:04:10.1718750Z|Feed_Rate|21.75
2017-02-06T10:04:10.3125000Z|Block_Number|21
2017-02-06T10:04:10.3281250Z|Feed_Rate|82.5
2017-02-06T10:04:10.3593750Z|Spindle_Speed|251.119960
2017-02-06T10:04:10.4687500Z|Feed_Rate|175.233333333333
2017-02-06T10:04:10.4843750Z|Spindle_Speed|0.000000
2017-02-06T10:04:10.6250000Z|Feed_Rate|186.266666666667
2017-02-06T10:04:11.0625000Z|Program_Runtime_Seconds|57
2017-02-06T10:04:11.8281250Z|Program_Runtime_Seconds|58
2017-02-06T10:04:12.2968750Z|Feed_Rate|41.7833333333333
2017-02-06T10:04:12.4531250Z|Block_Number|22
2017-02-06T10:04:12.4687500Z|Feed_Rate|0
2017-02-06T10:04:12.8593750Z|Program_Runtime_Seconds|59
2017-02-06T10:05:41.3125000Z|Block_Number|23
2017-02-06T10:05:41.4531250Z|Spindle_Speed|248.880040
2017-02-06T10:05:41.6406250Z|Feed_Rate|194.166666666667
2017-02-06T10:05:41.6562500Z|Program_Runtime_Seconds|0
2017-02-06T10:05:41.6718750Z|Program_Runtime_Seconds|60
2017-02-06T10:05:41.7968750Z|Feed_Rate|209.683333333333
2017-02-06T10:05:42.1406250Z|Spindle_Speed|0.000000
2017-02-06T10:05:42.6250000Z|Program_Runtime_Seconds|61
2017-02-06T10:05:42.9531250Z|Feed_Rate|88.2666666666667
2017-02-06T10:05:43.1250000Z|Feed_Rate|12.65
2017-02-06T10:05:43.2812500Z|Feed_Rate|38.1666666666667
2017-02-06T10:05:43.4531250Z|Feed_Rate|229.283333333333
2017-02-06T10:05:43.6406250Z|Feed_Rate|69.7166666666667
2017-02-06T10:05:43.6562500Z|Program_Runtime_Seconds|62
2017-02-06T10:05:43.7656250Z|Feed_Rate|0
2017-02-06T10:05:44.5625000Z|Program_Runtime_Seconds|63
2017-02-06T10:05:45.5781250Z|Program_Runtime_Seconds|64
2017-02-06T10:05:45.7187500Z|Current_Tool|0.000000
2017-02-06T10:05:46.3593750Z|Current_Tool|15.000000
2017-02-06T10:05:46.6406250Z|Program_Runtime_Seconds|65
2017-02-06T10:05:47.5781250Z|Block_Number|24
2017-02-06T10:05:47.5937500Z|Program_Runtime_Seconds|66
2017-02-06T10:05:47.7500000Z|Feed_Rate|233.6
2017-02-06T10:05:47.9218750Z|Feed_Rate|237.266666666667
2017-02-06T10:05:47.9375000Z|Spindle_Speed|995.520159
2017-02-06T10:05:48.0937500Z|Rapid_Override|54.000000
2017-02-06T10:05:48.0937500Z|Spindle_Speed|2000.000000
2017-02-06T10:05:48.2500000Z|Feed_Rate|228.633333333333
2017-02-06T10:05:48.2812500Z|Rapid_Override|53.000000
2017-02-06T10:05:48.4375000Z|Feed_Rate|219.983333333333
2017-02-06T10:05:48.4531250Z|Rapid_Override|51.000000
2017-02-06T10:05:48.5937500Z|Feed_Rate|215.683333333333
2017-02-06T10:05:48.6093750Z|Rapid_Override|50.000000
2017-02-06T10:05:48.6250000Z|Program_Runtime_Seconds|67
2017-02-06T10:05:48.7500000Z|Feed_Rate|211.383333333333
2017-02-06T10:05:48.7656250Z|Rapid_Override|49.000000
2017-02-06T10:05:49.3750000Z|Feed_Rate|0
2017-02-06T10:05:49.5781250Z|Block_Number|25
2017-02-06T10:05:49.5937500Z|Feed_Rate|88.0666666666667
2017-02-06T10:05:49.6093750Z|Program_Runtime_Seconds|68
2017-02-06T10:05:49.7343750Z|Feed_Rate|114.016666666667
2017-02-06T10:05:49.8750000Z|Feed_Rate|165.95
2017-02-06T10:05:49.8906250Z|Rapid_Override|48.000000
2017-02-06T10:05:50.0468750Z|Feed_Rate|154.766666666667
2017-02-06T10:05:50.0625000Z|Rapid_Override|37.000000
2017-02-06T10:05:50.2031250Z|Feed_Rate|135.733333333333
2017-02-06T10:05:50.2187500Z|Rapid_Override|32.000000
2017-02-06T10:05:50.3750000Z|Feed_Rate|105.083333333333
2017-02-06T10:05:50.4062500Z|Rapid_Override|31.000000
2017-02-06T10:05:50.5156250Z|Feed_Rate|104.983333333333
2017-02-06T10:05:50.6875000Z|Program_Runtime_Seconds|69
2017-02-06T10:05:51.0000000Z|Rapid_Override|32.000000
2017-02-06T10:05:51.1562500Z|Feed_Rate|110.95
2017-02-06T10:05:51.1875000Z|Rapid_Override|33.000000
2017-02-06T10:05:51.3125000Z|Feed_Rate|111.766666666667
2017-02-06T10:05:51.6406250Z|Program_Runtime_Seconds|70
2017-02-06T10:05:52.5937500Z|Program_Runtime_Seconds|71
2017-02-06T10:05:52.8906250Z|Block_Number|26
2017-02-06T10:05:52.9218750Z|Feed_Rate|2.08333333333333
2017-02-06T10:05:53.0781250Z|Block_Number|27
2017-02-06T10:05:53.1093750Z|Feed_Rate|12.3166666666667
2017-02-06T10:05:53.2500000Z|Block_Number|28
2017-02-06T10:05:53.2656250Z|Feed_Rate|9.66666666666667
2017-02-06T10:05:53.4062500Z|Feed_Rate|50.8166666666667
2017-02-06T10:05:53.5937500Z|Feed_Rate|50.8
2017-02-06T10:05:53.6093750Z|Program_Runtime_Seconds|72
2017-02-06T10:05:54.3750000Z|Block_Number|29
2017-02-06T10:05:54.6875000Z|Program_Runtime_Seconds|73
2017-02-06T10:05:55.6406250Z|Program_Runtime_Seconds|74
2017-02-06T10:05:56.6875000Z|Program_Runtime_Seconds|75
2017-02-06T10:05:56.8437500Z|Block_Number|30
2017-02-06T10:05:57.6093750Z|Rapid_Override|32.000000
2017-02-06T10:05:57.6250000Z|Program_Runtime_Seconds|76
2017-02-06T10:05:57.9218750Z|Rapid_Override|33.000000
2017-02-06T10:05:58.0781250Z|Feed_Rate|1.35
2017-02-06T10:05:58.2500000Z|Block_Number|31
2017-02-06T10:05:58.2656250Z|Feed_Rate|61.4333333333333
2017-02-06T10:05:58.4218750Z|Block_Number|33
2017-02-06T10:05:58.4531250Z|Feed_Rate|64.15
2017-02-06T10:05:58.5937500Z|Feed_Rate|111.766666666667
2017-02-06T10:05:58.6093750Z|Spindle_Speed|880.039821
2017-02-06T10:05:58.7343750Z|Program_Runtime_Seconds|77
2017-02-06T10:05:58.7500000Z|Spindle_Speed|133.399701
2017-02-06T10:05:58.8906250Z|Spindle_Speed|0.000000
2017-02-06T10:05:59.1718750Z|Feed_Rate|115.15
2017-02-06T10:05:59.2031250Z|Rapid_Override|37.000000
2017-02-06T10:05:59.3437500Z|Feed_Rate|125.333333333333
2017-02-06T10:05:59.3593750Z|Rapid_Override|40.000000
2017-02-06T10:05:59.5000000Z|Feed_Rate|138.85
2017-02-06T10:05:59.5156250Z|Rapid_Override|42.000000
2017-02-06T10:05:59.6406250Z|Feed_Rate|142.233333333333
2017-02-06T10:05:59.6718750Z|Program_Runtime_Seconds|78
2017-02-06T10:06:00.7187500Z|Program_Runtime_Seconds|79
2017-02-06T10:06:01.3281250Z|Feed_Rate|152.4
2017-02-06T10:06:01.3593750Z|Rapid_Override|49.000000
2017-02-06T10:06:01.5000000Z|Feed_Rate|179.5
2017-02-06T10:06:01.5156250Z|Rapid_Override|56.000000
2017-02-06T10:06:01.6875000Z|Feed_Rate|91.1166666666667
2017-02-06T10:06:01.8437500Z|Program_Runtime_Seconds|80
2017-02-06T10:06:01.8750000Z|Block_Number|35
2017-02-06T10:06:01.8906250Z|Feed_Rate|0.0166666666666667
2017-02-06T10:06:02.0000000Z|Rapid_Override|63.000000
2017-02-06T10:06:02.0312500Z|Spindle_Speed|248.880040
2017-02-06T10:06:02.0625000Z|Feed_Rate|75.0166666666667
2017-02-06T10:06:02.1875000Z|Feed_Rate|219.833333333333
2017-02-06T10:06:02.3437500Z|Feed_Rate|220.016666666667
2017-02-06T10:06:02.5156250Z|Spindle_Speed|0.000000
2017-02-06T10:06:02.6875000Z|Program_Runtime_Seconds|81
2017-02-06T10:06:03.0156250Z|Feed_Rate|213.516666666667
2017-02-06T10:06:03.1875000Z|Feed_Rate|23.5
2017-02-06T10:06:03.3750000Z|Feed_Rate|0
2017-02-06T10:06:03.5468750Z|Feed_Rate|102.4
2017-02-06T10:06:03.5781250Z|Program_Runtime_Seconds|82
2017-02-06T10:06:03.7031250Z|Feed_Rate|158.016666666667
2017-02-06T10:06:03.8593750Z|Feed_Rate|20.55
2017-02-06T10:06:04.0000000Z|Feed_Rate|0
2017-02-06T10:06:04.5156250Z|Program_Runtime_Seconds|83
2017-02-06T10:06:05.5781250Z|Program_Runtime_Seconds|84
2017-02-06T10:06:05.9531250Z|Current_Tool|0.000000
2017-02-06T10:06:06.6250000Z|Program_Runtime_Seconds|85
2017-02-06T10:06:06.6562500Z|Current_Tool|3.000000
2017-02-06T10:06:07.6406250Z|Block_Number|36
2017-02-06T10:06:07.6562500Z|Program_Runtime_Seconds|86
2017-02-06T10:06:07.9531250Z|Feed_Rate|229.783333333333
2017-02-06T10:06:07.9687500Z|Spindle_Speed|373.320060
2017-02-06T10:06:08.1250000Z|Spindle_Speed|1617.720259
2017-02-06T10:06:08.2812500Z|Feed_Rate|229.766666666667
2017-02-06T10:06:08.2968750Z|Spindle_Speed|2862.120458
2017-02-06T10:06:08.4531250Z|Feed_Rate|229.783333333333
2017-02-06T10:06:08.4531250Z|Spindle_Speed|3484.320557
2017-02-06T10:06:08.6250000Z|Program_Runtime_Seconds|87
2017-02-06T10:06:08.6406250Z|Spindle_Speed|4728.720757
2017-02-06T10:06:08.7812500Z|Spindle_Speed|5973.120956
2017-02-06T10:06:08.9375000Z|Spindle_Speed|6000.000000
2017-02-06T10:06:09.0937500Z|Feed_Rate|184.483333333333
2017-02-06T10:06:09.2656250Z|Block_Number|37
2017-02-06T10:06:09.2812500Z|Feed_Rate|0
2017-02-06T10:06:09.6875000Z|Program_Runtime_Seconds|88
2017-02-06T10:06:10.1406250Z|Feed_Rate|212.616666666667
2017-02-06T10:06:10.3125000Z|Feed_Rate|213.366666666667
2017-02-06T10:06:10.6093750Z|Program_Runtime_Seconds|89
2017-02-06T10:06:10.7812500Z|Feed_Rate|209.2
2017-02-06T10:06:10.7968750Z|Rapid_Override|61.000000
2017-02-06T10:06:10.9375000Z|Feed_Rate|205.8
2017-02-06T10:06:10.9531250Z|Rapid_Override|59.000000
2017-02-06T10:06:11.0781250Z|Feed_Rate|192.216666666667
2017-02-06T10:06:11.1093750Z|Rapid_Override|55.000000
2017-02-06T10:06:11.2500000Z|Feed_Rate|182.466666666667
2017-02-06T10:06:11.2656250Z|Rapid_Override|53.000000
2017-02-06T10:06:11.4062500Z|Feed_Rate|179.5
2017-02-06T10:06:11.5625000Z|Program_Runtime_Seconds|90
2017-02-06T10:06:11.8750000Z|Block_Number|38
2017-02-06T10:06:11.8906250Z|Feed_Rate|137.033333333333
2017-02-06T10:06:12.0468750Z|Block_Number|39
2017-02-06T10:06:12.0625000Z|Feed_Rate|6.01666666666667
2017-02-06T10:06:12.2187500Z|Block_Number|40
2017-02-06T10:06:12.2343750Z|Feed_Rate|11.7833333333333
2017-02-06T10:06:12.3750000Z|Feed_Rate|26.7833333333333
2017-02-06T10:06:12.5625000Z|Feed_Rate|60.8666666666667
2017-02-06T10:06:12.7500000Z|Block_Number|41
2017-02-06T10:06:12.7656250Z|Feed_Rate|60.9333333333333
2017-02-06T10:06:12.7656250Z|Program_Runtime_Seconds|91
2017-02-06T10:06:12.9062500Z|Feed_Rate|60.9666666666667
2017-02-06T10:06:13.3750000Z|Rapid_Override|52.000000
2017-02-06T10:06:13.7031250Z|Program_Runtime_Seconds|92
2017-02-06T10:06:14.5000000Z|Block_Number|43
2017-02-06T10:06:14.5312500Z|Feed_Rate|49
2017-02-06T10:06:14.6875000Z|Block_Number|44
2017-02-06T10:06:14.7031250Z|Feed_Rate|54.0166666666667
2017-02-06T10:06:14.7187500Z|Rapid_Override|53.000000
2017-02-06T10:06:14.7343750Z|Program_Runtime_Seconds|93
2017-02-06T10:06:14.8750000Z|Block_Number|45
2017-02-06T10:06:14.8906250Z|Feed_Rate|56.8166666666667
2017-02-06T10:06:14.9062500Z|Rapid_Override|56.000000
2017-02-06T10:06:15.0625000Z|Feed_Rate|60.9666666666667
2017-02-06T10:06:15.2187500Z|Rapid_Override|57.000000
2017-02-06T10:06:15.7187500Z|Block_Number|46
2017-02-06T10:06:15.7500000Z|Feed_Rate|57.2
2017-02-06T10:06:15.7500000Z|Program_Runtime_Seconds|94
2017-02-06T10:06:15.9062500Z|Block_Number|47
2017-02-06T10:06:15.9375000Z|Feed_Rate|54.6333333333333
2017-02-06T10:06:16.0468750Z|Rapid_Override|59.000000
2017-02-06T10:06:16.0937500Z|Block_Number|49
2017-02-06T10:06:16.0937500Z|Feed_Rate|54.1833333333333
2017-02-06T10:06:16.2500000Z|Feed_Rate|60.9666666666667
2017-02-06T10:06:16.5937500Z|Program_Runtime_Seconds|95
2017-02-06T10:06:17.7031250Z|Program_Runtime_Seconds|96
2017-02-06T10:06:17.8750000Z|Block_Number|50
2017-02-06T10:06:17.8906250Z|Feed_Rate|58.8833333333333
2017-02-06T10:06:18.0625000Z|Block_Number|51
2017-02-06T10:06:18.0781250Z|Feed_Rate|55.85
2017-02-06T10:06:18.2343750Z|Block_Number|53
2017-02-06T10:06:18.2500000Z|Feed_Rate|56.15
2017-02-06T10:06:18.4218750Z|Feed_Rate|59.7666666666667
2017-02-06T10:06:18.6093750Z|Feed_Rate|60.9666666666667
2017-02-06T10:06:18.6093750Z|Program_Runtime_Seconds|97
2017-02-06T10:06:19.2343750Z|Block_Number|54
2017-02-06T10:06:19.2656250Z|Feed_Rate|56.3
2017-02-06T10:06:19.4218750Z|Block_Number|56
2017-02-06T10:06:19.4375000Z|Feed_Rate|58.3333333333333
2017-02-06T10:06:19.6093750Z|Block_Number|57
2017-02-06T10:06:19.6250000Z|Feed_Rate|54.5833333333333
2017-02-06T10:06:19.6406250Z|Program_Runtime_Seconds|98
2017-02-06T10:06:19.7812500Z|Feed_Rate|59.55
2017-02-06T10:06:19.9218750Z|Feed_Rate|60.9666666666667
2017-02-06T10:06:20.7031250Z|Program_Runtime_Seconds|99
2017-02-06T10:06:21.3593750Z|Block_Number|58
2017-02-06T10:06:21.3750000Z|Feed_Rate|57.1
2017-02-06T10:06:21.5312500Z|Block_Number|59
2017-02-06T10:06:21.5625000Z|Feed_Rate|54.3333333333333
2017-02-06T10:06:21.7187500Z|Block_Number|61
2017-02-06T10:06:21.7500000Z|Feed_Rate|48.8166666666667
2017-02-06T10:06:21.7656250Z|Program_Runtime_Seconds|100
2017-02-06T10:06:21.8906250Z|Feed_Rate|60.9666666666667
2017-02-06T10:06:22.6875000Z|Feed_Rate|44.7833333333333
2017-02-06T10:06:22.7031250Z|Program_Runtime_Seconds|101
2017-02-06T10:06:22.8906250Z|Block_Number|63
2017-02-06T10:06:22.9062500Z|Feed_Rate|54.1666666666667
2017-02-06T10:06:23.0781250Z|Block_Number|65
2017-02-06T10:06:23.0781250Z|Feed_Rate|53.5333333333333
2017-02-06T10:06:23.2343750Z|Feed_Rate|53.9333333333333
2017-02-06T10:06:23.4062500Z|Feed_Rate|60.9666666666667
2017-02-06T10:06:23.5781250Z|Program_Runtime_Seconds|102
2017-02-06T10:06:24.7031250Z|Program_Runtime_Seconds|103
2017-02-06T10:06:24.8750000Z|Block_Number|66
2017-02-06T10:06:24.8906250Z|Feed_Rate|59.1333333333333
2017-02-06T10:06:25.0625000Z|Block_Number|68
