2017-02-02T16:30:58.2500000Z|Program_Name_Editing|NIST_MTC_CRADA_PLATE-10.NC
2017-02-02T16:31:17.0156250Z|Feed_Rate|21.1666666666667
2017-02-02T16:31:19.5468750Z|Feed_Rate|16.8333333333333
2017-02-02T16:31:19.6875000Z|Feed_Rate|4.23333333333333
2017-02-02T16:31:20.7812500Z|Feed_Rate|0
2017-02-02T16:31:21.2031250Z|Feed_Rate|29.6
2017-02-02T16:31:21.3593750Z|Feed_Rate|29.9333333333333
2017-02-02T16:31:21.5000000Z|Feed_Rate|21.1666666666667
2017-02-02T16:31:32.0312500Z|Feed_Rate|10.5833333333333
2017-02-02T16:31:32.1718750Z|Feed_Rate|2.01666666666667
2017-02-02T16:31:32.3281250Z|Feed_Rate|4.23333333333333
2017-02-02T16:31:34.9843750Z|Rapid_Override|97.000000
2017-02-02T16:31:35.1250000Z|Rapid_Override|46.000000
2017-02-02T16:31:36.2500000Z|Feed_Rate|0
2017-02-02T16:31:36.6562500Z|Feed_Rate|8.33333333333333
2017-02-02T16:31:38.0625000Z|Feed_Rate|0
2017-02-02T16:31:38.4531250Z|Feed_Rate|4.23333333333333
2017-02-02T16:31:39.3437500Z|Feed_Rate|0
2017-02-02T16:31:50.7500000Z|Rapid_Override|44.000000
2017-02-02T16:31:50.8593750Z|Rapid_Override|23.000000
2017-02-02T16:31:50.9687500Z|Rapid_Override|0.000000
2017-02-02T16:31:51.3281250Z|Feed_Override|80.000000
2017-02-02T16:31:52.2812500Z|Feed_Override|0.000000
2017-02-02T16:31:54.4062500Z|Program_Status|ACTIVE
2017-02-02T16:31:54.4218750Z|Program_Name_Running|NIST_MTC_CRADA_PLATE-10.NC
2017-02-02T16:31:54.5156250Z|Spindle_Speed|1020.000000
2017-02-02T16:31:54.5312500Z|Block_Number|13
2017-02-02T16:31:54.5468750Z|Program_Runtime_Seconds|2
2017-02-02T16:31:54.6250000Z|Rapid_Override|8.000000
2017-02-02T16:31:54.7812500Z|Feed_Rate|48.8666666666667
2017-02-02T16:31:54.7968750Z|Rapid_Override|14.000000
2017-02-02T16:31:54.9375000Z|Feed_Rate|61.0833333333333
2017-02-02T16:31:54.9531250Z|Rapid_Override|15.000000
2017-02-02T16:31:55.0937500Z|Feed_Rate|61.05
2017-02-02T16:31:55.4062500Z|Program_Runtime_Seconds|3
2017-02-02T16:31:55.7187500Z|Feed_Rate|67.1666666666667
2017-02-02T16:31:55.7343750Z|Rapid_Override|18.000000
2017-02-02T16:31:55.8750000Z|Feed_Rate|71.2333333333333
2017-02-02T16:31:55.8906250Z|Rapid_Override|20.000000
2017-02-02T16:31:56.0312500Z|Feed_Rate|81.4
2017-02-02T16:31:56.3593750Z|Feed_Rate|83.45
2017-02-02T16:31:56.3593750Z|Rapid_Override|21.000000
2017-02-02T16:31:56.5156250Z|Feed_Rate|85.4833333333333
2017-02-02T16:31:56.5312500Z|Program_Runtime_Seconds|4
2017-02-02T16:31:57.4531250Z|Program_Runtime_Seconds|5
2017-02-02T16:31:57.9375000Z|Block_Number|14
2017-02-02T16:31:57.9375000Z|Feed_Rate|42.7333333333333
2017-02-02T16:31:58.0781250Z|Feed_Rate|0
2017-02-02T16:31:58.2187500Z|Feed_Rate|71.1166666666667
2017-02-02T16:31:58.5468750Z|Program_Runtime_Seconds|6
2017-02-02T16:31:59.1562500Z|Feed_Rate|67.7333333333333
2017-02-02T16:31:59.1718750Z|Rapid_Override|20.000000
2017-02-02T16:31:59.5156250Z|Program_Runtime_Seconds|7
2017-02-02T16:32:00.5156250Z|Program_Runtime_Seconds|8
2017-02-02T16:32:00.8125000Z|Feed_Rate|62.65
2017-02-02T16:32:00.8437500Z|Rapid_Override|18.000000
2017-02-02T16:32:00.9843750Z|Feed_Rate|60.9666666666667
2017-02-02T16:32:01.1406250Z|Feed_Rate|50.8
2017-02-02T16:32:01.1562500Z|Rapid_Override|14.000000
2017-02-02T16:32:01.2812500Z|Feed_Rate|49.1
2017-02-02T16:32:01.2968750Z|Rapid_Override|8.000000
2017-02-02T16:32:01.4687500Z|Feed_Rate|32.1666666666667
2017-02-02T16:32:01.4843750Z|Rapid_Override|2.000000
2017-02-02T16:32:01.5000000Z|Program_Runtime_Seconds|9
2017-02-02T16:32:01.6093750Z|Feed_Rate|0
2017-02-02T16:32:01.6250000Z|Rapid_Override|0.000000
2017-02-02T16:32:02.4062500Z|Program_Runtime_Seconds|10
2017-02-02T16:32:03.4062500Z|Program_Runtime_Seconds|11
2017-02-02T16:32:03.7968750Z|Rapid_Override|2.000000
2017-02-02T16:32:03.9531250Z|Feed_Rate|30.4833333333333
2017-02-02T16:32:03.9687500Z|Rapid_Override|9.000000
2017-02-02T16:32:04.0937500Z|Feed_Rate|40.6333333333333
2017-02-02T16:32:04.1093750Z|Rapid_Override|12.000000
2017-02-02T16:32:04.2500000Z|Feed_Rate|44.0333333333333
2017-02-02T16:32:04.2812500Z|Rapid_Override|13.000000
2017-02-02T16:32:04.4218750Z|Feed_Rate|40.6333333333333
2017-02-02T16:32:04.4375000Z|Rapid_Override|12.000000
2017-02-02T16:32:04.4531250Z|Program_Runtime_Seconds|12
2017-02-02T16:32:05.5000000Z|Program_Runtime_Seconds|13
2017-02-02T16:32:06.2500000Z|Feed_Rate|37.25
2017-02-02T16:32:06.2656250Z|Rapid_Override|11.000000
2017-02-02T16:32:06.4062500Z|Rapid_Override|10.000000
2017-02-02T16:32:06.4218750Z|Program_Runtime_Seconds|14
2017-02-02T16:32:06.5625000Z|Feed_Rate|33.8666666666667
2017-02-02T16:32:06.5625000Z|Rapid_Override|9.000000
2017-02-02T16:32:06.7187500Z|Feed_Rate|30.4833333333333
2017-02-02T16:32:06.7343750Z|Rapid_Override|8.000000
2017-02-02T16:32:06.8593750Z|Feed_Rate|27.1
2017-02-02T16:32:07.0312500Z|Feed_Rate|25.4
2017-02-02T16:32:07.0468750Z|Rapid_Override|7.000000
2017-02-02T16:32:07.1875000Z|Feed_Rate|22.0166666666667
2017-02-02T16:32:07.2187500Z|Rapid_Override|6.000000
2017-02-02T16:32:07.3281250Z|Feed_Rate|16.9333333333333
2017-02-02T16:32:07.3593750Z|Rapid_Override|5.000000
2017-02-02T16:32:07.5000000Z|Feed_Rate|13.5333333333333
2017-02-02T16:32:07.5156250Z|Rapid_Override|4.000000
2017-02-02T16:32:07.5312500Z|Program_Runtime_Seconds|15
2017-02-02T16:32:07.6562500Z|Feed_Rate|13.55
2017-02-02T16:32:07.7968750Z|Feed_Rate|10.1666666666667
2017-02-02T16:32:07.8125000Z|Rapid_Override|2.000000
2017-02-02T16:32:07.9687500Z|Feed_Rate|3.38333333333333
2017-02-02T16:32:07.9843750Z|Rapid_Override|1.000000
2017-02-02T16:32:08.1250000Z|Feed_Rate|0
2017-02-02T16:32:08.1406250Z|Rapid_Override|0.000000
2017-02-02T16:32:08.4062500Z|Program_Runtime_Seconds|16
2017-02-02T16:32:09.4218750Z|Program_Runtime_Seconds|17
2017-02-02T16:32:10.4218750Z|Program_Runtime_Seconds|18
2017-02-02T16:32:11.4218750Z|Program_Runtime_Seconds|19
2017-02-02T16:32:11.9375000Z|Rapid_Override|3.000000
2017-02-02T16:32:12.0468750Z|Rapid_Override|8.000000
2017-02-02T16:32:12.2500000Z|Block_Number|15
2017-02-02T16:32:12.2500000Z|Rapid_Override|9.000000
2017-02-02T16:32:12.5156250Z|Program_Runtime_Seconds|20
2017-02-02T16:32:13.1406250Z|Rapid_Override|10.000000
2017-02-02T16:32:13.2812500Z|Rapid_Override|15.000000
2017-02-02T16:32:13.4062500Z|Rapid_Override|18.000000
2017-02-02T16:32:13.5312500Z|Program_Runtime_Seconds|21
2017-02-02T16:32:14.4218750Z|Program_Runtime_Seconds|22
2017-02-02T16:32:15.5312500Z|Program_Runtime_Seconds|23
2017-02-02T16:32:16.1562500Z|Program_Status|FEED_HOLD
2017-02-02T16:32:16.4062500Z|Program_Status|ACTIVE
2017-02-02T16:32:17.0312500Z|Feed_Override|15.000000
2017-02-02T16:32:17.0312500Z|Program_Status|FEED_HOLD
2017-02-02T16:32:17.1562500Z|Feed_Override|45.000000
2017-02-02T16:32:17.2812500Z|Feed_Override|70.000000
2017-02-02T16:32:17.4062500Z|Feed_Override|84.000000
2017-02-02T16:32:17.5468750Z|Feed_Override|94.000000
2017-02-02T16:32:17.5625000Z|Program_Status|ACTIVE
2017-02-02T16:32:17.9062500Z|Program_Status|FEED_HOLD
2017-02-02T16:32:18.5468750Z|Feed_Override|96.000000
2017-02-02T16:32:18.5625000Z|Program_Status|ACTIVE
2017-02-02T16:32:18.6718750Z|Feed_Override|98.000000
2017-02-02T16:32:19.0625000Z|Program_Status|FEED_HOLD
2017-02-02T16:32:19.1875000Z|Feed_Override|100.000000
2017-02-02T16:32:19.4375000Z|Program_Status|ACTIVE
2017-02-02T16:32:19.9375000Z|Program_Status|FEED_HOLD
2017-02-02T16:32:20.5625000Z|Rapid_Override|19.000000
2017-02-02T16:32:20.5781250Z|Program_Status|ACTIVE
2017-02-02T16:32:20.7031250Z|Rapid_Override|28.000000
2017-02-02T16:32:20.8281250Z|Rapid_Override|45.000000
2017-02-02T16:32:20.9531250Z|Rapid_Override|46.000000
2017-02-02T16:32:20.9687500Z|Program_Status|FEED_HOLD
2017-02-02T16:32:21.0781250Z|Rapid_Override|48.000000
2017-02-02T16:32:21.2031250Z|Rapid_Override|49.000000
2017-02-02T16:32:21.4687500Z|Program_Status|ACTIVE
2017-02-02T16:32:22.0781250Z|Program_Status|FEED_HOLD
2017-02-02T16:32:22.4687500Z|Program_Status|ACTIVE
2017-02-02T16:32:22.8437500Z|Rapid_Override|51.000000
2017-02-02T16:32:22.9687500Z|Rapid_Override|52.000000
2017-02-02T16:32:22.9843750Z|Program_Status|FEED_HOLD
2017-02-02T16:32:23.5937500Z|Program_Status|ACTIVE
2017-02-02T16:32:24.0937500Z|Rapid_Override|51.000000
2017-02-02T16:32:24.1093750Z|Program_Status|FEED_HOLD
2017-02-02T16:32:24.4843750Z|Rapid_Override|52.000000
2017-02-02T16:32:24.6093750Z|Program_Status|ACTIVE
2017-02-02T16:32:25.1250000Z|Program_Status|FEED_HOLD
2017-02-02T16:32:25.7343750Z|Program_Status|ACTIVE
2017-02-02T16:32:25.8437500Z|Rapid_Override|51.000000
2017-02-02T16:32:26.2343750Z|Program_Status|FEED_HOLD
2017-02-02T16:32:26.7343750Z|Program_Status|ACTIVE
2017-02-02T16:32:27.3437500Z|Program_Status|FEED_HOLD
2017-02-02T16:32:27.8593750Z|Program_Status|ACTIVE
2017-02-02T16:32:28.3593750Z|Program_Status|FEED_HOLD
2017-02-02T16:32:28.8593750Z|Program_Status|ACTIVE
2017-02-02T16:32:29.3437500Z|Program_Status|FEED_HOLD
2017-02-02T16:32:29.8593750Z|Program_Status|ACTIVE
2017-02-02T16:32:30.3593750Z|Program_Status|FEED_HOLD
2017-02-02T16:32:30.8437500Z|Program_Status|ACTIVE
2017-02-02T16:32:31.5156250Z|Feed_Rate|0.85
2017-02-02T16:32:31.5312500Z|Program_Runtime_Seconds|24
2017-02-02T16:32:32.5468750Z|Program_Runtime_Seconds|25
2017-02-02T16:32:33.4843750Z|Program_Runtime_Seconds|26
2017-02-02T16:32:34.5625000Z|Program_Runtime_Seconds|27
2017-02-02T16:32:35.5156250Z|Program_Runtime_Seconds|28
2017-02-02T16:32:36.5781250Z|Program_Runtime_Seconds|29
2017-02-02T16:32:37.4687500Z|Program_Runtime_Seconds|30
2017-02-02T16:32:38.5468750Z|Program_Runtime_Seconds|31
2017-02-02T16:32:39.4375000Z|Feed_Rate|3.18333333333333
2017-02-02T16:32:39.5937500Z|Block_Number|16
2017-02-02T16:32:39.6093750Z|Feed_Rate|57.8833333333333
2017-02-02T16:32:39.6250000Z|Program_Runtime_Seconds|32
2017-02-02T16:32:39.7656250Z|Feed_Rate|172.733333333333
2017-02-02T16:32:39.9062500Z|Feed_Rate|172.716666666667
2017-02-02T16:32:40.0625000Z|Feed_Rate|164.3
2017-02-02T16:32:40.2812500Z|Feed_Rate|106.9
2017-02-02T16:32:40.3906250Z|Feed_Rate|0.85
2017-02-02T16:32:40.5468750Z|Program_Runtime_Seconds|33
2017-02-02T16:32:41.5937500Z|Program_Runtime_Seconds|34
2017-02-02T16:32:42.5312500Z|Program_Runtime_Seconds|35
2017-02-02T16:32:43.6093750Z|Program_Runtime_Seconds|36
2017-02-02T16:32:44.5312500Z|Program_Runtime_Seconds|37
2017-02-02T16:32:45.5000000Z|Program_Runtime_Seconds|38
2017-02-02T16:32:46.5156250Z|Program_Runtime_Seconds|39
2017-02-02T16:32:47.5781250Z|Program_Runtime_Seconds|40
2017-02-02T16:32:48.3437500Z|Feed_Rate|0.666666666666667
2017-02-02T16:32:48.5156250Z|Block_Number|17
2017-02-02T16:32:48.5312500Z|Feed_Rate|7.73333333333333
2017-02-02T16:32:48.5625000Z|Program_Runtime_Seconds|41
2017-02-02T16:32:48.7031250Z|Feed_Rate|154.633333333333
2017-02-02T16:32:48.8437500Z|Feed_Rate|172.716666666667
2017-02-02T16:32:49.0000000Z|Feed_Rate|0.366666666666667
2017-02-02T16:32:49.1406250Z|Feed_Rate|0.85
2017-02-02T16:32:49.6093750Z|Program_Runtime_Seconds|42
2017-02-02T16:32:49.9375000Z|Spindle_Override|100.000000
2017-02-02T16:32:50.0781250Z|Spindle_Speed|1000.000000
2017-02-02T16:32:50.6093750Z|Program_Runtime_Seconds|43
2017-02-02T16:32:51.4843750Z|Program_Runtime_Seconds|44
2017-02-02T16:32:52.0937500Z|Rapid_Override|53.000000
2017-02-02T16:32:52.2656250Z|Rapid_Override|52.000000
2017-02-02T16:32:52.5625000Z|Program_Runtime_Seconds|45
2017-02-02T16:32:53.5000000Z|Program_Runtime_Seconds|46
2017-02-02T16:32:54.5625000Z|Program_Runtime_Seconds|47
2017-02-02T16:32:55.6406250Z|Program_Runtime_Seconds|48
2017-02-02T16:32:56.5000000Z|Program_Runtime_Seconds|49
2017-02-02T16:32:57.1093750Z|Feed_Rate|0.533333333333333
2017-02-02T16:32:57.2812500Z|Feed_Rate|37.55
2017-02-02T16:32:57.4531250Z|Block_Number|18
2017-02-02T16:32:57.4687500Z|Feed_Rate|85.9166666666667
2017-02-02T16:32:57.6093750Z|Feed_Rate|176.1
2017-02-02T16:32:57.6250000Z|Program_Runtime_Seconds|50
2017-02-02T16:32:57.9062500Z|Feed_Rate|0.0666666666666667
2017-02-02T16:32:58.0781250Z|Feed_Rate|0.85
2017-02-02T16:32:58.5468750Z|Program_Runtime_Seconds|51
2017-02-02T16:32:59.6406250Z|Program_Runtime_Seconds|52
2017-02-02T16:33:00.5781250Z|Program_Runtime_Seconds|53
2017-02-02T16:33:01.6093750Z|Program_Runtime_Seconds|54
2017-02-02T16:33:02.5468750Z|Program_Runtime_Seconds|55
2017-02-02T16:33:03.5781250Z|Program_Runtime_Seconds|56
2017-02-02T16:33:04.6406250Z|Program_Runtime_Seconds|57
2017-02-02T16:33:05.5781250Z|Program_Runtime_Seconds|58
2017-02-02T16:33:06.0468750Z|Feed_Rate|0.783333333333333
2017-02-02T16:33:06.2031250Z|Feed_Rate|0
2017-02-02T16:33:06.3750000Z|Block_Number|21
2017-02-02T16:33:06.3750000Z|Feed_Rate|120.233333333333
2017-02-02T16:33:06.5312500Z|Feed_Rate|148.166666666667
2017-02-02T16:33:06.5468750Z|Program_Runtime_Seconds|59
2017-02-02T16:33:06.5625000Z|Spindle_Speed|4.479841
2017-02-02T16:33:06.6718750Z|Feed_Rate|176.1
